code,name,industry,theme,method,method_name,close,valuation_score,raw_valuation_score,quality_score,trend_score,liquidity_score,low_value_score,high_quality_score,core_score,valuation_ref,ret20_at_buy,ret60_at_buy,mktcap,value_line,price_to_value,eps_excl,eps_excl_raw,eps_adjustment_factor,eps_excl_source,current_valuation,low_avg,pepb_ratio,valuation_percentile,selection_bucket,valuation_state,total_score,selection_mode,earnings_yoy,buy_close_raw,end_close_raw,buy_close_qfq,end_close_qfq,raw_return,qfq_return,buy_trade_date,end_trade_date
sz.000967,盈峰环境,C35专用设备制造业,C35专用设备制造业,VALUE,基本价值线,6.21,75.0,56.3,44.9,70.0,53.8,63.3,56.5,59.9,"价值线=7.25, 现价/价值=0.86, 扣非EPS=0.16, akshare东方财富扣非净利润同比=12.9%, 市值=194.9亿",0.0507614213197968,0.3212765957446808,194.90734723966872,7.254274933798032,0.8560469594372964,0.16,0.16,1.0,年报扣非EPS,,,,,低估价值,价值线内/历史低位,63.3,低估价值,,6.21,13.1,6.04612431,13.1,1.109500805152979,1.1666772511331311,2025-05-06,2026-05-18
sz.002233,塔牌集团,C30非金属矿物制品业,资源金属,PB,PB低估,7.46,95.8,95.8,8.3,49.4,35.7,63.3,31.2,47.2,"PB=0.73, 低估均值=1.15, 比值=0.64, 分位=6%",-0.0880195599022004,-0.0119205298013245,,,,,,,,0.732623,1.149917181818182,0.6371093602076797,0.0648979591836734,低估价值,价值线内/历史低位,63.3,低估价值,,7.46,8.47,7.08504548,8.47,0.1353887399463809,0.1954757416744206,2025-05-06,2026-05-18
sz.002429,兆驰股份,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,4.45,89.5,89.5,44.2,0.0,53.2,63.3,32.4,47.9,"价值线=7.14, 现价/价值=0.62, 扣非EPS=0.35, akshare东方财富扣非净利润同比=3.7%, 市值=201.6亿",-0.1491395793499044,-0.1697761194029851,201.56084420104287,7.138711594193234,0.6233617847259324,0.35,0.35,1.0,年报扣非EPS,,,,,低估价值,深度低估,63.3,低估价值,,4.45,12.6,4.33975125,12.6,1.8314606741573032,1.9033922163165458,2025-05-06,2026-05-18
sz.000157,中联重科,C35专用设备制造业,C35专用设备制造业,VALUE,基本价值线,7.64,85.0,61.5,29.8,57.9,59.5,63.2,46.8,55.0,"价值线=9.32, 现价/价值=0.82, 扣非EPS=0.29, akshare东方财富扣非净利润同比=-5.7%, 市值=672.9亿",0.0026246719160103,0.0945558739255012,672.8600225090483,9.318800768132633,0.8198479815263781,0.29,0.29,1.0,年报扣非EPS,,,,,低估价值,深度低估,63.2,低估价值,,7.64,7.31,7.18178336,7.31,-0.04319371727748689,0.01785303643578584,2025-05-06,2026-05-18
sz.002250,联化科技,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,6.55,96.2,96.2,1.0,54.6,45.8,63.2,31.2,47.2,"PB=0.93, 低估均值=1.77, 比值=0.52, 分位=11%",-0.0682788051209104,0.0826446280991735,,,,,,,,0.928944,1.770928375,0.5245519881627059,0.1093877551020408,低估价值,价值线内/历史低位,63.2,低估价值,,6.55,14.98,6.53766635,14.98,1.287022900763359,1.291337489255627,2025-05-06,2026-05-18
sz.002736,国信证券,J67资本市场服务,金融,PB,PB低估,10.78,75.2,75.2,50.4,36.7,56.2,63.2,47.7,55.5,"PB=1.15, 低估均值=1.43, 比值=0.80, 分位=16%",0.0365384615384614,0.0445736434108525,,,,,,,,1.148414,1.428829,0.803744884797271,0.162695152013147,低估价值,价值线内/历史低位,63.2,低估价值,,10.78,10.24,10.36571382,10.24,-0.05009276437847854,-0.01212784977310899,2025-05-06,2026-05-18
sz.002966,苏州银行,J66货币金融服务,金融,PE,PE低估,7.83,75.0,50.2,50.0,33.0,61.9,63.2,47.1,55.2,"PE=6.77, 低估均值=7.35, 比值=0.92, 分位=39%",-0.0249066002490658,0.0168831168831169,,,,,,,,6.774597,7.353455285714285,0.9212807771009576,0.3948312993539124,低估价值,价值线内/历史低位,63.2,低估价值,,7.83,8.41,7.46307837,8.41,0.07407407407407418,0.12688083697558716,2025-05-06,2026-05-18
sz.300088,长信科技,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,5.88,75.0,54.8,58.2,28.0,54.2,63.2,47.9,55.5,"价值线=6.79, 现价/价值=0.87, 扣非EPS=0.13, akshare东方财富扣非净利润同比=162.9%, 市值=146.2亿",-0.0454545454545455,-0.0666666666666666,146.2090621442769,6.788649403428419,0.8661516673744366,0.13,0.13,1.0,年报扣非EPS,,,,,低估价值,价值线内/历史低位,63.2,低估价值,,5.88,7.21,5.81874804,7.21,0.22619047619047628,0.2390981617413357,2025-05-06,2026-05-18
sz.300855,图南股份,C32有色金属冶炼和压延加工业,资源金属,PB,PB低估,23.03,77.4,77.4,49.8,37.3,44.8,63.2,46.0,54.6,"PB=4.58, 低估均值=5.42, 比值=0.85, 分位=7%",0.019477644975653,0.0696702275894101,,,,,,,,4.582933,5.4156615000000015,0.846236974005853,0.0699481865284974,低估价值,价值线内/历史低位,63.2,低估价值,,23.03,38.52,22.79783457,38.52,0.6726009552757273,0.6896341572146081,2025-05-06,2026-05-18
sh.600663,陆家嘴,K70房地产业,K70房地产业,PB,PB低估,8.81,87.6,87.6,41.2,7.5,38.1,63.1,31.2,47.2,"PB=1.76, 低估均值=2.37, 比值=0.74, 分位=3%",-0.0078828828828829,-0.0056433408577877,,,,,,,,1.76066,2.3711703333333336,0.742527845953988,0.0265306122448979,低估价值,价值线内/历史低位,63.1,低估价值,,8.81,7.63,8.66094361,7.63,-0.13393870601589108,-0.11903363610515416,2025-05-06,2026-05-18
sh.601061,中信金属,F51批发业,资源金属,PE,PE低估,7.7,75.0,73.3,46.1,60.9,42.8,63.1,52.2,57.7,"PE=14.21, 低估均值=15.65, 比值=0.91, 分位=1%",0.0026041666666667,0.0547945205479452,,,,,,,,14.214345,15.649150999999998,0.908314131546178,0.006,低估价值,价值线内/历史低位,63.1,低估价值,,7.7,14.02,7.4773776,14.02,0.8207792207792206,0.8749888998517341,2025-05-06,2026-05-18
sz.000690,宝新能源,D44电力、热力生产和供应业,D44电力、热力生产和供应业,PB,PB低估,4.32,94.1,94.1,11.4,36.1,48.7,63.1,29.8,46.4,"PB=0.75, 低估均值=1.13, 比值=0.67, 分位=2%",0.0359712230215827,0.0334928229665072,,,,,,,,0.752615,1.1260853,0.668346349961233,0.0208163265306122,低估价值,价值线内/历史低位,63.1,低估价值,,4.32,5.67,4.12743168,5.67,0.3125,0.3737356398834444,2025-05-06,2026-05-18
sz.002939,长城证券,J67资本市场服务,金融,PB,PB低估,7.91,88.6,88.6,24.1,33.0,50.8,63.1,34.4,48.8,"PB=1.04, 低估均值=1.47, 比值=0.71, 分位=8%",-0.0306372549019607,0.0219638242894055,,,,,,,,1.041591,1.4722118750000002,0.7075007461137344,0.0828589500316255,低估价值,价值线内/历史低位,63.1,低估价值,,7.91,9.32,7.76788894,9.32,0.17825537294563842,0.1998111806165963,2025-05-06,2026-05-18
sh.603737,三棵树,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,48.79,7.6,7.6,74.3,62.5,48.8,33.9,63.0,48.4,"PB=9.26, 低估均值=6.52, 比值=1.42, 分位=48%",-0.0288614649681528,0.2103696353262216,,,,,,,,9.256724,6.5185098888888895,1.4200674936120794,0.4801293900184843,高质量趋势,估值有约束的高质量,63.0,高质量趋势,,48.79,40.01,34.21379234,40.01,-0.17995490879278542,0.1694114350844278,2025-05-06,2026-05-18
sz.300039,上海凯宝,C27医药制造业,医药医疗,PE,PE低估,5.99,86.1,86.1,41.8,3.2,49.0,63.0,31.6,47.3,"PE=16.87, 低估均值=22.17, 比值=0.76, 分位=2%",-0.0992481203007519,-0.0354267310789049,,,,,,,,16.869519,22.17063609090909,0.7608946775738756,0.0228571428571428,低估价值,价值线内/历史低位,63.0,低估价值,,5.99,5.56,5.86455742,5.56,-0.07178631051752926,-0.05193186769070801,2025-05-06,2026-05-18
sz.300699,光威复材,C28化学纤维制造业,C28化学纤维制造业,PB,PB低估,29.53,75.0,71.9,50.7,29.3,61.4,63.0,46.0,54.5,"PB=4.33, 低估均值=4.93, 比值=0.88, 分位=11%",-0.0480335267569309,-0.0390497884803123,,,,,,,,4.328471,4.925385333333334,0.8788086021831388,0.1124260355029585,低估价值,价值线内/历史低位,63.0,低估价值,,29.53,34.12,29.05433076,34.12,0.1554351506942091,0.1743516063696109,2025-05-06,2026-05-18
sh.601801,皖新传媒,R86新闻和出版业,R86新闻和出版业,VALUE,基本价值线,7.02,85.0,76.0,43.4,32.2,42.0,62.9,41.3,52.1,"价值线=9.78, 现价/价值=0.72, 扣非EPS=0.39, akshare东方财富扣非净利润同比=0.5%, 市值=136.4亿",0.0086206896551723,-0.023643949930459,136.35623143439997,9.776154809812732,0.7180737351820303,0.39,0.39,1.0,年报扣非EPS,,,,,低估价值,深度低估,62.9,低估价值,,7.02,5.66,6.8142789,5.66,-0.19373219373219364,-0.16939120293417986,2025-05-06,2026-05-18
sh.603260,合盛硅业,C26化学原料和化学制品制造业,半导体/电子,PB,PB低估,51.74,96.3,96.3,20.2,7.0,41.9,62.9,22.7,42.8,"PB=1.85, 低估均值=2.99, 比值=0.62, 分位=8%",-0.0441529650840568,0.0121283255086073,,,,,,,,1.847205,2.986326666666667,0.6185542327363159,0.0822819528250137,低估价值,价值线内/历史低位,62.9,低估价值,,51.74,41.46,51.29953738,41.46,-0.19868573637417863,-0.19180557725333613,2025-05-06,2026-05-18
sz.000737,北方铜业,C32有色金属冶炼和压延加工业,资源金属,PB,PB低估,9.17,75.0,66.3,38.3,49.5,71.4,62.9,49.0,56.0,"PB=2.63, 低估均值=2.95, 比值=0.89, 分位=18%",-0.1131528046421663,-0.0107874865156417,,,,,,,,2.633796,2.9514401666666665,0.8923765522153846,0.1807909604519774,低估价值,价值线内/历史低位,62.9,低估价值,,9.17,14.15,9.08341686,14.15,0.5430752453653218,0.5577838403862487,2025-05-06,2026-05-18
sz.002110,三钢闽光,C31黑色金属冶炼和压延加工业,资源金属,PB,PB低估,3.85,95.4,95.4,0.0,62.2,41.2,62.8,32.7,47.8,"PB=0.49, 低估均值=0.90, 比值=0.54, 分位=12%",0.0026041666666667,0.1809815950920246,,,,,,,,0.48593,0.896700125,0.5419091471633284,0.1216326530612244,低估价值,价值线内/历史低位,62.8,低估价值,,3.85,3.22,3.85,3.22,-0.16363636363636358,-0.16363636363636358,2025-05-06,2026-05-18
sz.300610,晨化股份,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,10.56,75.0,69.7,48.9,55.3,38.1,62.8,50.8,56.8,"PB=1.92, 低估均值=2.13, 比值=0.90, 分位=12%",-0.0222222222222222,0.0623742454728371,,,,,,,,1.918998,2.130081111111111,0.90090372145453,0.1164102564102564,低估价值,价值线内/历史低位,62.8,低估价值,,10.56,12.27,10.37342592,12.27,0.16193181818181812,0.18283005967617671,2025-05-06,2026-05-18
sh.600573,惠泉啤酒,C15酒、饮料和精制茶制造业,消费,PE,PE低估,11.24,80.2,80.2,36.7,56.7,37.1,62.7,45.9,54.3,"PE=42.55, 低估均值=53.28, 比值=0.80, 分位=9%",-0.0148992112182295,0.0838958534233367,,,,,,,,42.549057,53.2844199,0.7985271694775454,0.0906318082788671,低估价值,价值线内/历史低位,62.7,低估价值,,11.24,13.02,11.16731092,13.02,0.1583629893238434,0.16590288326995006,2025-05-06,2026-05-18
sz.002056,横店东磁,C38电气机械和器材制造业,C38电气机械和器材制造业,VALUE,基本价值线,13.51,75.0,47.8,45.9,52.7,61.1,62.7,52.0,57.4,"价值线=14.76, 现价/价值=0.92, 扣非EPS=1.04, akshare东方财富扣非净利润同比=-17.4%, 市值=217.7亿",-0.1140983606557377,0.0546448087431692,217.72385249156625,14.762976973856189,0.9151270793096076,1.0375,1.0375,1.0,年报扣非EPS,,,,,低估价值,价值线内/历史低位,62.7,低估价值,,13.51,19.61,12.82805573,19.61,0.4515173945225759,0.5286806054435498,2025-05-06,2026-05-18
sz.300685,艾德生物,C27医药制造业,医药医疗,PE,PE低估,21.2,75.0,68.3,55.1,30.0,47.1,62.7,46.1,54.4,"PE=29.64, 低估均值=31.60, 比值=0.94, 分位=9%",-0.0838375108038029,-0.0009425070688029,,,,,,,,29.640136,31.597325,0.9380583957660972,0.0882509303561935,低估价值,价值线内/历史低位,62.7,低估价值,,21.2,19.22,20.4373936,19.22,-0.09339622641509437,-0.059566969439782236,2025-05-06,2026-05-18
sh.600846,同济科技,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,9.52,76.4,76.4,45.1,64.0,29.4,62.6,50.9,56.8,"PB=1.43, 低估均值=1.75, 比值=0.82, 分位=13%",0.0484581497797356,0.1811414392059551,,,,,,,,1.428348,1.7491439999999998,0.8165982903637437,0.1265306122448979,低估价值,价值线内/历史低位,62.6,低估价值,,9.52,12.45,9.33204664,12.45,0.3077731092436975,0.3341124921767429,2025-05-06,2026-05-18
sz.002116,中国海诚,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,9.68,79.1,79.1,61.3,5.8,31.4,62.6,38.3,50.4,"PB=1.74, 低估均值=2.07, 比值=0.84, 分位=3%",-0.0481809242871189,-0.0081967213114754,,,,,,,,1.738568,2.067573888888889,0.8408734552815926,0.0273469387755102,低估价值,价值线内/历史低位,62.6,低估价值,,9.68,9.34,9.39229104,9.34,-0.0351239669421487,-0.005567442467157679,2025-05-06,2026-05-18
sz.002756,永兴材料,C32有色金属冶炼和压延加工业,资源金属,PB,PB低估,31.57,85.7,85.7,31.6,26.1,49.7,62.6,35.1,48.9,"PB=1.36, 低估均值=1.77, 比值=0.76, 分位=4%",-0.0513822115384615,-0.1742087365942976,,,,,,,,1.355186,1.771542777777778,0.7649750358836632,0.036731324803962,低估价值,价值线内/历史低位,62.6,低估价值,,31.57,74.3,30.84688915,74.3,1.353500158378207,1.4086707621860795,2025-05-06,2026-05-18
sz.002758,浙农股份,F51批发业,F51批发业,PE,PE低估,8.92,85.2,85.2,33.8,35.2,38.2,62.6,37.5,50.1,"PE=12.19, 低估均值=42.90, 比值=0.28, 分位=28%",0.0159453302961276,0.0300230946882216,,,,,,,,12.191361,42.9034526,0.2841580399988601,0.282815734989648,低估价值,价值线内/历史低位,62.6,低估价值,,8.92,8.72,8.63636184,8.72,-0.022421524663677084,0.00968442054067542,2025-05-06,2026-05-18
sz.300452,山河药辅,C27医药制造业,医药医疗,PE,PE低估,12.1,75.0,61.0,44.5,59.3,42.8,62.6,50.9,56.8,"PE=24.29, 低估均值=25.37, 比值=0.96, 分位=18%",-0.0032948929159802,0.0262934690415606,,,,,,,,24.29073,25.3653932,0.9576327009194558,0.1754023937267849,低估价值,价值线内/历史低位,62.6,低估价值,,12.1,13.45,11.7987584,13.45,0.11157024793388426,0.13995045444781695,2025-05-06,2026-05-18
sh.600109,国金证券,J67资本市场服务,金融,PB,PB低估,8.2,91.0,91.0,15.4,31.7,54.1,62.5,30.7,46.6,"PB=0.89, 低估均值=1.26, 比值=0.70, 分位=3%",-0.0341578327444053,-0.0012180267965896,,,,,,,,0.887973,1.262053909090909,0.7035935577741133,0.0285714285714285,低估价值,价值线内/历史低位,62.5,低估价值,,8.2,8.81,8.0930474,8.81,0.07439024390243909,0.0885887064000146,2025-05-06,2026-05-18
sh.600502,安徽建工,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,4.63,84.1,84.1,33.7,33.0,44.5,62.5,37.6,50.0,"PB=0.71, 低估均值=0.90, 比值=0.78, 分位=2%",-0.0374220374220373,0.0266075388026607,,,,,,,,0.708467,0.9048301111111112,0.7829834477214934,0.0220408163265306,低估价值,价值线内/历史低位,62.5,低估价值,,4.63,5.13,4.35901536,5.13,0.10799136069114468,0.17687128315143164,2025-05-06,2026-05-18
sh.601169,北京银行,J66货币金融服务,金融,PE,PE低估,5.95,75.0,42.8,36.2,51.7,70.5,62.5,48.7,55.6,"PE=4.91, 低估均值=4.99, 比值=0.98, 分位=43%",-0.0418679549114331,0.0050675675675675,,,,,,,,4.906617,4.986700636363636,0.983940556651896,0.4253061224489796,低估价值,价值线内/历史低位,62.5,低估价值,,5.95,5.17,5.7858633,5.17,-0.13109243697479,-0.10644276714937251,2025-05-06,2026-05-18
sz.000002,万科A,K70房地产业,K70房地产业,PB,PB低估,6.83,98.4,98.4,0.0,5.9,78.2,62.5,18.7,40.6,"PB=0.41, 低估均值=1.58, 比值=0.26, 分位=8%",-0.0298295454545454,-0.0200860832137732,,,,,,,,0.414208,1.5831717142857145,0.2616317587425315,0.0759183673469387,低估价值,价值线内/历史低位,62.5,低估价值,,6.83,3.68,6.83,3.68,-0.4612005856515373,-0.4612005856515373,2025-05-06,2026-05-18
sz.003039,顺控发展,D46水的生产和供应业,D46水的生产和供应业,PB,PB低估,13.71,75.0,64.0,43.5,63.5,40.0,62.5,51.5,57.0,"PB=3.04, 低估均值=3.21, 比值=0.95, 分位=14%",-0.002183406113537,0.1092233009708738,,,,,,,,3.037895,3.2135842,0.9453292059377192,0.1448412698412698,低估价值,价值线内/历史低位,62.5,低估价值,,13.71,13.88,13.49938698,13.88,0.012399708242158969,0.02819483733327277,2025-05-06,2026-05-18
sh.600905,三峡能源,D44电力、热力生产和供应业,D44电力、热力生产和供应业,PB,PB低估,4.3,83.1,83.1,15.2,59.6,69.8,62.4,42.4,52.4,"PB=1.38, 低估均值=1.73, 比值=0.80, 分位=1%",0.0093896713615022,0.0238095238095237,,,,,,,,1.378816,1.7337068000000002,0.7952994127957507,0.0063559322033898,低估价值,价值线内/历史低位,62.4,低估价值,,4.3,4.14,4.2300003,4.14,-0.037209302325581395,-0.02127666515768345,2025-05-06,2026-05-18
sh.605162,新中港,D44电力、热力生产和供应业,D44电力、热力生产和供应业,PB,PB低估,7.66,75.0,70.6,39.7,84.0,28.4,62.4,55.3,58.9,"PB=2.37, 低估均值=2.82, 比值=0.84, 分位=19%",-0.0128865979381442,0.1281296023564064,,,,,,,,2.369586,2.824218,0.8390237580809979,0.1857451403887689,低估价值,价值线内/历史低位,62.4,低估价值,,7.66,11.01,7.48208884,11.01,0.43733681462140983,0.47151420351218376,2025-05-06,2026-05-18
sh.600746,江苏索普,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,8.51,75.0,69.1,32.1,64.0,66.5,62.3,50.6,56.4,"PB=1.83, 低估均值=2.23, 比值=0.82, 分位=24%",0.0155131264916466,0.2070921985815603,,,,,,,,1.825734,2.2290128571428567,0.8190773750584021,0.2375510204081632,低估价值,价值线内/历史低位,62.3,低估价值,,8.51,7.4,8.4568125,7.4,-0.13043478260869557,-0.12496581897730374,2025-05-06,2026-05-18
sh.603886,元祖股份,C14食品制造业,消费,PE,PE低估,13.47,75.0,63.4,58.2,31.1,34.3,62.3,46.0,54.2,"PE=13.93, 低估均值=15.29, 比值=0.91, 分位=20%",-0.0534082923401264,0.00074294205052,,,,,,,,13.926423,15.285430199999997,0.911091334544186,0.2009876543209876,低估价值,价值线内/历史低位,62.3,低估价值,,13.47,11.86,12.53132958,11.86,-0.11952487008166301,-0.05357209510086158,2025-05-06,2026-05-18
sh.600389,江山股份,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,17.03,84.1,84.1,15.8,73.1,46.9,62.2,44.0,53.1,"PB=1.89, 低估均值=2.58, 比值=0.74, 分位=12%",0.1460296096904443,0.1884159106769016,,,,,,,,1.894312,2.575934727272727,0.7353881990657443,0.1159183673469387,低估价值,价值线内/历史低位,62.2,低估价值,,17.03,26.4,16.64108589,26.4,0.5502055196711684,0.5864349342649777,2025-05-06,2026-05-18
