code,name,industry,theme,method,method_name,close,valuation_score,raw_valuation_score,quality_score,trend_score,liquidity_score,low_value_score,high_quality_score,core_score,valuation_ref,ret20_at_buy,ret60_at_buy,mktcap,value_line,price_to_value,eps_excl,eps_excl_raw,eps_adjustment_factor,eps_excl_source,current_valuation,low_avg,pepb_ratio,valuation_percentile,selection_bucket,valuation_state,total_score,selection_mode,end_quote_time,end_quote_trade_date,buy_close_raw,end_close_raw,raw_return,qfq_return,earnings_yoy,buy_close_qfq,end_close_qfq
sz.000069,华侨城A,K70房地产业,K70房地产业,PB,PB低估,2.27,96.5,96.5,0.0,32.0,52.5,61.5,23.9,42.7,"PB=0.39, 低估均值=0.82, 比值=0.47, 分位=11%",0.004424778761062,-0.0257510729613734,,,,,,,,0.385494,0.81699375,0.4718444908544282,0.1052631578947368,低估价值,价值线内/历史低位,61.5,低估价值,,,2.27,2.07,-0.08810572687224683,-0.08810572687224683,,2.27,2.07
sz.301555,惠柏新材,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,31.82,75.0,45.4,37.0,62.2,47.3,61.5,49.3,55.4,"PB=2.68, 低估均值=3.24, 比值=0.83, 分位=62%",-0.0310596833130329,0.2062168309325247,,,,,,,,2.675155,3.2399190000000004,0.8256857656009301,0.625,低估价值,价值线内/历史低位,61.5,低估价值,,,31.82,41.8,0.3136392206159646,0.3218651876788905,,31.62198414,41.8
sh.600796,钱江生化,D46水的生产和供应业,D46水的生产和供应业,PB,PB低估,5.87,95.5,95.5,2.6,51.3,30.7,61.4,28.5,44.9,"PB=1.50, 低估均值=2.49, 比值=0.60, 分位=12%",-0.0361247947454843,-0.0084459459459459,,,,,,,,1.504732,2.4919904,0.6038273662691478,0.1158710730314157,低估价值,价值线内/历史低位,61.4,低估价值,,,5.87,5.78,-0.015332197614991494,-0.015332197614991494,,5.87,5.78
sh.688065,凯赛生物,C28化学纤维制造业,医药医疗,PB,PB低估,53.75,75.0,72.3,31.0,69.0,55.4,61.4,50.2,55.8,"PB=2.22, 低估均值=2.63, 比值=0.84, 分位=15%",0.1153766341564641,0.1306268405553219,,,,,,,,2.221411,2.629388833333333,0.8448392918683956,0.1515892420537897,低估价值,价值线内/历史低位,61.4,低估价值,,,53.75,44.89,-0.1648372093023256,-0.1648372093023256,,53.75,44.89
sz.000789,万年青,C30非金属矿物制品业,资源金属,PB,PB低估,6.04,94.4,94.4,0.2,57.5,36.0,61.4,30.4,45.9,"PB=0.73, 低估均值=1.37, 比值=0.54, 分位=14%",-0.011456628477905,0.0981818181818181,,,,,,,,0.7341,1.3702294444444445,0.5357496899343297,0.1374949000407996,低估价值,价值线内/历史低位,61.4,低估价值,,,6.04,4.78,-0.20860927152317876,-0.20860927152317876,,6.04,4.78
sz.300070,碧水源,N77生态保护和环境治理业,N77生态保护和环境治理业,VALUE,基本价值线,4.52,93.0,93.0,15.0,52.6,51.2,61.4,37.5,49.4,"价值线=7.54, 现价/价值=0.60, 扣非EPS=0.01, akshare东方财富扣非净利润同比=-50.5%, 市值=164.5亿",-0.0152505446623094,0.0022172949002217,164.49628772913042,7.541637131698376,0.5993393637307097,0.0092,0.0092,1.0,年报扣非EPS,,,,,低估价值,深度低估,61.4,低估价值,,,4.52,3.73,-0.17477876106194679,-0.17477876106194679,,4.52,3.73
sh.600993,马应龙,C27医药制造业,医药医疗,PE,PE低估,27.65,75.0,59.0,50.9,23.2,50.5,61.3,42.3,51.8,"PE=21.31, 低估均值=22.53, 比值=0.95, 分位=22%",-0.0491746905089408,-0.0588835942818244,,,,,,,,21.305957,22.52669390909091,0.9458093178689544,0.2239902080783353,低估价值,价值线内/历史低位,61.3,低估价值,,,27.65,24.85,-0.10126582278481,-0.10126582278481,,27.65,24.85
sh.603260,合盛硅业,C26化学原料和化学制品制造业,半导体/电子,PB,PB低估,51.87,91.8,91.8,4.1,36.7,61.6,61.3,28.5,44.9,"PB=1.89, 低估均值=2.96, 比值=0.64, 分位=13%",-0.0233477687817736,0.0901639344262295,,,,,,,,1.88869,2.963080888888889,0.637407506181254,0.1285414480587618,低估价值,价值线内/历史低位,61.3,低估价值,,,51.87,41.46,-0.20069404279930592,-0.20069404279930592,,51.87,41.46
sz.002643,万润股份,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,13.42,82.9,82.9,3.4,91.1,57.2,61.3,46.1,53.7,"PB=1.73, 低估均值=2.38, 比值=0.73, 分位=15%",0.0701754385964912,0.205750224618149,,,,,,,,1.730838,2.3779847,0.7278591826095434,0.1452468380252958,低估价值,价值线内/历史低位,61.3,低估价值,,,13.42,17.94,0.3368107302533534,0.3368107302533534,,13.42,17.94
sh.600861,北京人力,L72商务服务业,L72商务服务业,VALUE,基本价值线,20.4,75.0,48.2,53.4,33.1,43.8,61.2,46.0,53.6,"价值线=22.35, 现价/价值=0.91, 扣非EPS=0.94, akshare东方财富扣非净利润同比=6.9%, 市值=115.5亿",-0.0377358490566037,0.0297829379101464,115.48971821916588,22.348911426129824,0.9127961362873718,0.9423,0.9423,1.0,年报扣非EPS,,,,,低估价值,价值线内/历史低位,61.2,低估价值,,,20.4,14.93,-0.2681372549019607,-0.2681372549019607,,20.4,14.93
sz.000401,金隅冀东,C30非金属矿物制品业,资源金属,PB,PB低估,4.93,97.4,97.4,0.0,38.5,37.5,61.2,24.0,42.6,"PB=0.49, 低估均值=1.08, 比值=0.45, 分位=9%",0.0123203285420943,0.0979955456570154,,,,,,,,0.486328,1.0770716666666666,0.4515279856029388,0.091391268869849,低估价值,价值线内/历史低位,61.2,低估价值,,,4.93,4.06,-0.17647058823529416,-0.17647058823529416,,4.93,4.06
sh.600222,太龙药业,C27医药制造业,医药医疗,PE,PE低估,7.05,83.9,83.9,0.4,90.4,58.0,61.1,44.7,52.9,"PE=93.54, 低估均值=182.44, 比值=0.51, 分位=30%",0.0585585585585584,0.201022146507666,,,,,,,,93.538299,182.4436264,0.512696994933225,0.3037249283667622,低估价值,价值线内/历史低位,61.1,低估价值,,,7.05,7.72,0.09503546099290783,0.0966530242036081,,7.03960125,7.72
sh.601139,深圳燃气,D45燃气生产和供应业,D45燃气生产和供应业,PB,PB低估,6.61,88.4,88.4,6.9,55.2,52.3,61.1,34.7,47.9,"PB=1.23, 低估均值=1.67, 比值=0.73, 分位=3%",0.0232198142414861,0.0248062015503875,,,,,,,,1.225415,1.670017909090909,0.7337735681332105,0.0318237454100367,低估价值,价值线内/历史低位,61.1,低估价值,,,6.61,6.6,-0.001512859304084846,-0.001512859304084846,,6.61,6.6
sh.600853,龙建股份,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,4.16,75.0,71.3,24.6,90.2,45.6,61.0,53.2,57.1,"PB=1.28, 低估均值=1.48, 比值=0.87, 分位=14%",0.1093333333333332,0.1587743732590529,,,,,,,,1.284573,1.4813788888888888,0.8671468249176256,0.1366789065687474,低估价值,价值线内/历史低位,61.0,低估价值,,,4.16,3.85,-0.07451923076923073,-0.07451923076923073,,4.16,3.85
sh.600606,绿地控股,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,1.86,89.6,89.6,0.0,57.4,59.4,60.9,33.5,47.2,"PB=0.43, 低估均值=0.99, 比值=0.44, 分位=21%",-0.0106382978723402,0.0941176470588236,,,,,,,,0.430826,0.987271,0.4363806898004702,0.2141982864137087,低估价值,价值线内/历史低位,60.9,低估价值,,,1.86,1.47,-0.20967741935483875,-0.20967741935483875,,1.86,1.47
sh.601677,明泰铝业,C32有色金属冶炼和压延加工业,资源金属,PB,PB低估,13.36,75.0,70.8,26.9,60.3,67.4,60.8,47.1,53.9,"PB=0.91, 低估均值=1.06, 比值=0.86, 分位=15%",0.0636942675159235,0.095980311730927,,,,,,,,0.911353,1.0568717272727275,0.8623118364153418,0.1521827825377397,低估价值,价值线内/历史低位,60.8,低估价值,,,13.36,16.95,0.2687125748502994,0.27746834287234634,,13.26843056,16.95
sh.600976,健民集团,F51批发业,F51批发业,PE,PE低估,42.63,75.5,75.5,34.3,60.1,45.6,60.7,47.1,53.9,"PE=19.04, 低估均值=24.57, 比值=0.78, 分位=20%",0.0058990089664936,0.0362177929022848,,,,,,,,19.040455,24.56631872727273,0.7750634196104403,0.1962464300285597,低估价值,价值线内/历史低位,60.7,低估价值,,,42.63,30.35,-0.28806005160684967,-0.26820423717409425,,41.47332021,30.35
sh.603004,鼎龙科技,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,24.42,75.0,51.6,27.3,84.6,41.5,60.7,51.9,56.3,"PB=2.83, 低估均值=3.74, 比值=0.76, 分位=74%",0.0635888501742161,0.0810092961487385,,,,,,,,2.827668,3.744576333333333,0.7551369629799687,0.7444717444717445,低估价值,价值线内/历史低位,60.7,低估价值,,,24.42,21.45,-0.12162162162162171,-0.12162162162162171,,24.42,21.45
sz.002145,钛能化学,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,5.26,75.0,65.0,10.6,97.0,70.8,60.7,53.1,56.9,"PB=1.66, 低估均值=1.86, 比值=0.89, 分位=20%",0.2464454976303318,0.2405660377358489,,,,,,,,1.660582,1.8637520909090908,0.8909886717766259,0.2031823745410036,低估价值,价值线内/历史低位,60.7,低估价值,,,5.26,4.5,-0.14448669201520914,-0.14448669201520914,,5.26,4.5
sz.002216,三全食品,C14食品制造业,消费,PE,PE低估,11.42,83.5,83.5,20.7,57.6,37.0,60.6,39.2,49.9,"PE=19.22, 低估均值=30.31, 比值=0.63, 分位=26%",0.0251346499102333,-0.0289115646258503,,,,,,,,19.221613,30.309693166666666,0.6341737903549327,0.2623419012647899,低估价值,价值线内/历史低位,60.6,低估价值,,,11.42,13.62,0.19264448336252182,0.19264448336252182,,11.42,13.62
sz.003037,三和管桩,C30非金属矿物制品业,资源金属,PB,PB低估,8.75,75.0,66.6,31.6,64.3,50.4,60.6,48.0,54.3,"PB=1.88, 低估均值=2.36, 比值=0.80, 分位=31%",-0.0022805017103761,0.2272089761570828,,,,,,,,1.878933,2.35901875,0.7964892182395752,0.3068592057761732,低估价值,价值线内/历史低位,60.6,低估价值,,,8.75,6.93,-0.20800000000000007,-0.20800000000000007,,8.75,6.93
sh.600351,亚宝药业,C27医药制造业,医药医疗,PE,PE低估,7.14,75.0,54.2,29.9,56.2,61.5,60.5,46.1,53.3,"PE=21.06, 低估均值=22.01, 比值=0.96, 分位=28%",-0.1030150753768844,0.1244094488188976,,,,,,,,21.060944,22.0070995,0.957006805917336,0.2837209302325581,低估价值,价值线内/历史低位,60.5,低估价值,,,7.14,6.46,-0.09523809523809523,-0.06802728796480362,,6.93153342,6.46
sh.600618,氯碱化工,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,10.89,75.0,59.5,24.6,88.1,42.7,60.5,52.1,56.3,"PB=1.41, 低估均值=1.49, 比值=0.95, 分位=21%",0.0707964601769912,0.1463157894736841,,,,,,,,1.414049,1.49459575,0.946108002782692,0.2146062831497348,低估价值,价值线内/历史低位,60.5,低估价值,,,10.89,11.95,0.09733700642791532,0.09733700642791532,,10.89,11.95
sh.600339,中油工程,B11开采专业及辅助性活动,B11开采专业及辅助性活动,VALUE,基本价值线,3.6,85.0,81.7,15.0,86.8,47.7,60.4,48.5,54.5,"价值线=5.31, 现价/价值=0.68, 扣非EPS=0.06, akshare东方财富扣非净利润同比=-14.7%, 市值=200.9亿",0.0557184750733137,0.1320754716981131,200.8936012267112,5.307738823611101,0.6782549254280664,0.0599,0.0599,1.0,年报扣非EPS,,,,,低估价值,深度低估,60.4,低估价值,,,3.6,4.21,0.1694444444444445,0.1728845147261362,,3.5894412,4.21
sh.600573,惠泉啤酒,C15酒、饮料和精制茶制造业,消费,PE,PE低估,12.17,83.3,83.3,27.9,49.9,26.2,60.4,38.1,49.3,"PE=41.75, 低估均值=53.78, 比值=0.78, 分位=7%",0.002471169686985,-0.06456571867794,,,,,,,,41.749469,53.7841109,0.7762416873939624,0.0718641114982578,低估价值,价值线内/历史低位,60.4,低估价值,,,12.17,13.02,0.06984387838948236,0.06984387838948236,,12.17,13.02
sz.002761,浙江建投,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,9.45,75.0,71.8,32.0,54.5,56.5,60.4,45.7,53.0,"PB=1.52, 低估均值=1.78, 比值=0.86, 分位=14%",-0.0094339622641509,0.0361842105263157,,,,,,,,1.523102,1.7791672857142855,0.8560757677086657,0.1448388412892697,低估价值,价值线内/历史低位,60.4,低估价值,,,9.45,8.35,-0.1164021164021164,-0.1164021164021164,,9.45,8.35
sh.600681,百川能源,D45燃气生产和供应业,D45燃气生产和供应业,PB,PB低估,3.87,75.0,71.0,31.6,86.0,25.1,60.3,51.8,56.0,"PB=1.44, 低估均值=1.67, 比值=0.86, 分位=15%",0.0516304347826086,0.1184971098265896,,,,,,,,1.439326,1.671870375,0.8609076526043475,0.149734802121583,低估价值,价值线内/历史低位,60.3,低估价值,,,3.87,4.03,0.04134366925064592,0.06600680263644287,,3.78046368,4.03
sh.601018,宁波港,G55水上运输业,G55水上运输业,PB,PB低估,3.63,85.7,85.7,18.1,27.9,58.4,60.3,31.0,45.6,"PB=0.89, 低估均值=1.17, 比值=0.77, 分位=4%",0.0,-0.0027472527472528,,,,,,,,0.893914,1.1679525,0.765368454624653,0.0407996736026111,低估价值,价值线内/历史低位,60.3,低估价值,,,3.63,3.61,-0.005509641873278293,0.0022598766908290546,,3.60186024,3.61
sh.601618,中国中冶,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,3.43,75.0,68.6,11.3,91.5,70.3,60.3,51.4,55.8,"PB=0.69, 低估均值=0.77, 比值=0.90, 分位=14%",0.1433333333333333,0.1587837837837837,,,,,,,,0.686592,0.7666646666666667,0.8955571188446578,0.1407588739290085,低估价值,价值线内/历史低位,60.3,低估价值,,,3.43,2.85,-0.1690962099125365,-0.1690962099125365,,3.43,2.85
sh.601949,中国出版,R86新闻和出版业,R86新闻和出版业,VALUE,基本价值线,7.04,75.0,36.0,35.7,82.4,39.0,60.3,54.5,57.4,"价值线=7.05, 现价/价值=1.00, 扣非EPS=0.33, akshare东方财富扣非净利润同比=-40.7%, 市值=134.0亿",0.032258064516129,0.06184012066365,134.02058420232132,7.053758250951852,0.9980495148171552,0.3274,0.3274,1.0,年报扣非EPS,,,,,低估价值,价值线内/历史低位,60.3,低估价值,,,7.04,5.55,-0.2116477272727273,-0.2116477272727273,,7.04,5.55
sh.603010,万盛股份,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,10.42,88.5,88.5,0.7,81.2,32.7,60.3,38.0,49.1,"PB=1.70, 低估均值=3.60, 比值=0.47, 分位=23%",0.0286278381046396,0.0399201596806386,,,,,,,,1.704047,3.5987425555555554,0.4735117818776392,0.230110159118727,低估价值,价值线内/历史低位,60.3,低估价值,,,10.42,14.4,0.38195777351247595,0.38195777351247595,,10.42,14.4
sh.688116,天奈科技,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,50.86,75.0,48.8,10.0,92.6,72.0,60.2,51.5,55.8,"PB=5.07, 低估均值=5.09, 比值=1.00, 分位=32%",0.1869311551925321,0.1517210144927536,,,,,,,,5.070195,5.092165333333333,0.9956854634727756,0.3161917998610146,低估价值,价值线内/历史低位,60.2,低估价值,,,50.86,42.76,-0.15926071569012978,-0.15926071569012978,,50.86,42.76
sz.000739,普洛药业,C27医药制造业,医药医疗,PE,PE低估,16.06,75.0,74.0,29.9,58.4,55.9,60.2,46.1,53.1,"PE=19.19, 低估均值=24.47, 比值=0.78, 分位=21%",-0.0031036623215394,0.1091160220994473,,,,,,,,19.193338,24.468787599999995,0.784400858504326,0.2072623419012648,低估价值,价值线内/历史低位,60.2,低估价值,,,16.06,16.71,0.040473225404732416,0.0761675507272539,,15.52732192,16.71
sz.000995,皇台酒业,C15酒、饮料和精制茶制造业,消费,PE,PE低估,14.88,84.5,84.5,1.6,82.5,50.8,60.2,41.4,50.8,"PE=99.97, 低估均值=281.22, 比值=0.36, 分位=29%",0.0304709141274239,0.0659025787965617,,,,,,,,99.972598,281.21596675,0.3555011443887014,0.2929720575783234,低估价值,价值线内/历史低位,60.2,低估价值,,,14.88,14.39,-0.03293010752688175,-0.03293010752688175,,14.88,14.39
sh.600572,康恩贝,C27医药制造业,医药医疗,PE,PE低估,4.52,75.0,65.0,33.5,50.9,52.3,60.0,44.5,52.2,"PE=19.21, 低估均值=21.64, 比值=0.89, 分位=21%",-0.0362473347547975,-0.0152505446623094,,,,,,,,19.213852,21.637387888888888,0.8879931394060089,0.2078626299141437,低估价值,价值线内/历史低位,60.0,低估价值,,,4.52,4.26,-0.05752212389380529,-0.05752212389380529,,4.52,4.26
sh.600926,杭州银行,J66货币金融服务,金融,PE,PE低估,15.69,75.0,56.8,33.6,24.2,79.2,60.0,39.2,49.6,"PE=6.10, 低估均值=6.40, 比值=0.95, 分位=25%",-0.0344615384615385,-0.0508166969147005,,,,,,,,6.099023,6.403845888888889,0.952400027393261,0.2490706319702602,低估价值,价值线内/历史低位,60.0,低估价值,,,15.69,16.24,0.03505417463352445,0.060728036017286824,,15.31023924,16.24
sz.002948,青岛银行,J66货币金融服务,金融,PE,PE低估,4.94,75.0,60.0,44.1,25.9,51.1,60.0,40.3,50.1,"PE=6.13, 低估均值=6.99, 比值=0.88, 分位=30%",0.0,-0.0426356589147286,,,,,,,,6.133373,6.992071428571429,0.877189694449836,0.3009950248756219,低估价值,价值线内/历史低位,60.0,低估价值,,,4.94,5.57,0.12753036437246967,0.12753036437246967,,4.94,5.57
sh.600785,新华百货,F52零售业,F52零售业,PE,PE低估,13.04,75.0,66.3,20.7,83.6,50.8,59.9,49.9,54.9,"PE=22.17, 低估均值=23.68, 比值=0.94, 分位=12%",0.0584415584415582,0.065359477124183,,,,,,,,22.172838,23.6789428,0.936394761678296,0.1211750305997552,低估价值,价值线内/历史低位,59.9,低估价值,,,13.04,17.63,0.35199386503067487,0.3620677178720566,,12.94355616,17.63
sh.601233,桐昆股份,C28化学纤维制造业,C28化学纤维制造业,PB,PB低估,14.62,75.0,66.7,7.3,100.0,67.1,59.8,52.1,55.9,"PB=0.93, 低估均值=1.05, 比值=0.89, 分位=18%",0.2032921810699588,0.3524514338575391,,,,,,,,0.933685,1.0503376363636363,0.888937964017458,0.1795185638514891,低估价值,价值线内/历史低位,59.8,低估价值,,,14.62,19.81,0.3549931600547196,0.3549931600547196,,14.62,19.81
sh.688598,金博股份,C30非金属矿物制品业,资源金属,PB,PB低估,32.37,83.9,83.9,0.0,80.0,56.3,59.8,40.6,50.2,"PB=1.32, 低估均值=3.48, 比值=0.38, 分位=30%",0.196672828096118,0.3212244897959182,,,,,,,,1.318893,3.4763558333333333,0.3793895283542848,0.303030303030303,低估价值,价值线内/历史低位,59.8,低估价值,,,32.37,33.55,0.036453506333024466,0.036453506333024466,,32.37,33.55
sz.002968,新大正,K70房地产业,K70房地产业,PB,PB低估,10.72,87.9,87.9,13.6,52.7,27.7,59.8,33.1,46.5,"PB=1.96, 低估均值=4.56, 比值=0.43, 分位=24%",-0.0147058823529412,0.0046860356138707,,,,,,,,1.962327,4.55752625,0.4305684470824495,0.2401433691756272,低估价值,价值线内/历史低位,59.8,低估价值,,,10.72,11.24,0.04850746268656714,0.06188078934761099,,10.58499232,11.24
sz.300140,节能环境,N77生态保护和环境治理业,N77生态保护和环境治理业,VALUE,基本价值线,6.36,75.0,45.7,44.9,55.3,33.2,59.8,48.3,54.0,"价值线=6.84, 现价/价值=0.93, 扣非EPS=0.19, akshare东方财富扣非净利润同比=24.5%, 市值=197.8亿",0.0079239302694138,0.0375203915171289,197.7591407108572,6.840397567453293,0.929770519517896,0.189,0.189,1.0,年报扣非EPS,,,,,低估价值,价值线内/历史低位,59.8,低估价值,,,6.36,6.78,0.0660377358490567,0.07682428470898661,,6.29629188,6.78
sh.600125,铁龙物流,G53铁路运输业,G53铁路运输业,PB,PB低估,6.17,75.0,73.6,22.3,84.3,44.0,59.7,49.9,54.8,"PB=1.05, 低估均值=1.30, 比值=0.81, 分位=18%",0.0749128919860626,0.0674740484429066,,,,,,,,1.051141,1.301657818181818,0.807540188609826,0.1819665442676458,低估价值,价值线内/历史低位,59.7,低估价值,,,6.17,5.9,-0.043760129659643376,-0.036624406639623075,,6.12429881,5.9
sh.600985,淮北矿业,B06煤炭开采和洗选业,资源金属,PB,PB低估,12.29,85.8,85.8,15.0,31.0,56.6,59.7,30.4,45.0,"PB=0.80, 低估均值=1.05, 比值=0.76, 分位=3%",-0.007269789983845,-0.036078431372549,,,,,,,,0.799598,1.046328,0.7641944017554726,0.033047735618115,低估价值,价值线内/历史低位,59.7,低估价值,,,12.29,13.49,0.0976403580146461,0.0976403580146461,,12.29,13.49
sz.003038,鑫铂股份,C32有色金属冶炼和压延加工业,资源金属,PB,PB低估,17.67,94.2,94.2,2.7,28.3,43.7,59.7,22.4,41.0,"PB=1.43, 低估均值=2.49, 比值=0.57, 分位=14%",0.0056915196357427,-0.1129518072289156,,,,,,,,1.425808,2.494517,0.5715767821987183,0.1403985507246377,低估价值,价值线内/历史低位,59.7,低估价值,,,17.67,13.53,-0.23429541595925307,-0.23429541595925307,,17.67,13.53
sh.600876,凯盛新能,C30非金属矿物制品业,资源金属,PB,PB低估,10.77,92.3,92.3,0.0,57.7,30.4,59.6,29.4,44.5,"PB=1.95, 低估均值=4.22, 比值=0.46, 分位=17%",-0.0137362637362637,0.1023541453428864,,,,,,,,1.948839,4.221555,0.4616400828604625,0.1707632600258732,低估价值,价值线内/历史低位,59.6,低估价值,,,10.77,9.25,-0.1411327762302692,-0.1411327762302692,,10.77,9.25
sh.688425,铁建重工,C35专用设备制造业,C35专用设备制造业,VALUE,基本价值线,5.76,75.0,45.3,27.9,66.5,70.6,59.6,50.2,54.9,"价值线=6.18, 现价/价值=0.93, 扣非EPS=0.27, akshare东方财富扣非净利润同比=4.8%, 市值=304.0亿",-0.0415973377703826,0.4222222222222223,304.0114346666666,6.175178058690104,0.932766625554086,0.27,0.27,1.0,年报扣非EPS,,,,,低估价值,价值线内/历史低位,59.6,低估价值,,,5.76,4.49,-0.22048611111111105,-0.22048611111111105,,5.76,4.49
sz.001338,永顺泰,C15酒、饮料和精制茶制造业,消费,PE,PE低估,12.02,80.9,80.9,23.4,51.1,40.9,59.6,38.6,49.1,"PE=20.04, 低估均值=27.18, 比值=0.74, 分位=16%",0.0229787234042553,-0.0565149136577708,,,,,,,,20.035217,27.1782245,0.7371790235966297,0.1634756995581738,低估价值,价值线内/历史低位,59.6,低估价值,,,12.02,11.81,-0.017470881863560606,-0.017470881863560606,,12.02,11.81
