code,name,industry,theme,method,method_name,close,valuation_score,raw_valuation_score,quality_score,trend_score,liquidity_score,low_value_score,high_quality_score,core_score,valuation_ref,ret20_at_buy,ret60_at_buy,mktcap,value_line,price_to_value,eps_excl,eps_excl_raw,eps_adjustment_factor,eps_excl_source,current_valuation,low_avg,pepb_ratio,valuation_percentile,selection_bucket,valuation_state,total_score,selection_mode,earnings_yoy,buy_close_raw,end_close_raw,buy_close_qfq,end_close_qfq,raw_return,qfq_return,segment_file,segment_order,end_quote_time,end_quote_trade_date,buy_trade_date,end_trade_date
sh.600163,中闽能源,D44电力、热力生产和供应业,D44电力、热力生产和供应业,PB,PB低估,5.61,75.0,66.5,19.3,62.6,42.8,56.6,40.8,48.7,"PB=1.52, 低估均值=1.61, 比值=0.94, 分位=11%",0.0726577437858508,0.0350553505535056,,,,,,,,1.51974,1.6119452222222224,0.9427987868625533,0.110204081632653,低估价值,价值线内/历史低位,56.6,低估价值,,5.61,6.8,5.52780228,6.8,0.21212121212121193,0.23014530107252673,q1_backtest_2025-05-06_2026-05-18_174533.csv,0,,,2025-05-06,2026-05-18
sh.600167,联美控股,D44电力、热力生产和供应业,D44电力、热力生产和供应业,PB,PB低估,6.02,98.7,98.7,15.8,63.5,20.3,66.6,37.3,52.0,"PB=1.19, 低估均值=2.15, 比值=0.56, 分位=7%",0.036144578313253,0.0807899461400358,,,,,,,,1.194362,2.1511968,0.5552081520389022,0.0697959183673469,低估价值,价值线内/历史低位,66.6,低估价值,,6.02,6.77,5.8134839,6.77,0.12458471760797352,0.1645340584842765,q1_backtest_2025-05-06_2026-05-18_174533.csv,0,,,2025-05-06,2026-05-18
sh.600170,上海建工,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,2.43,86.9,86.9,13.3,28.8,66.2,60.6,30.3,45.5,"PB=0.70, 低估均值=0.94, 比值=0.74, 分位=6%",-0.0760456273764257,-0.0279999999999999,,,,,,,,0.697485,0.9404491,0.7416509835566858,0.0632653061224489,低估价值,价值线内/历史低位,60.6,低估价值,,2.43,2.63,2.37237255,2.63,0.08230452674897104,0.10859485370457511,q1_backtest_2025-05-06_2026-05-18_174533.csv,0,,,2025-05-06,2026-05-18
sh.600176,中国巨石,C30非金属矿物制品业,资源金属,PB,PB低估,12.03,83.7,83.7,26.5,81.0,61.9,67.0,53.7,60.4,"PB=1.57, 低估均值=2.06, 比值=0.76, 分位=9%",-0.0638132295719844,0.1077348066298342,,,,,,,,1.565101,2.0636045454545457,0.758430680649261,0.0897959183673469,低估价值,价值线内/历史低位,67.0,低估价值,,12.03,34.14,11.66618874,34.14,1.8379052369077309,1.9264055949089673,q1_backtest_2025-05-06_2026-05-18_174533.csv,0,,,2025-05-06,2026-05-18
sh.600179,安通控股,G58多式联运和运输代理业,G58多式联运和运输代理业,VALUE,基本价值线,2.97,100.0,100.0,57.7,64.4,44.8,78.2,60.2,69.2,"价值线=13.82, 现价/价值=0.21, 扣非EPS=0.11, akshare东方财富扣非净利润同比=925.8%, 市值=125.7亿",0.0241379310344829,0.1082089552238805,125.6552799210329,13.824822046034887,0.2148309750469323,0.1094,0.1094,1.0,年报扣非EPS,,,,,低估价值,深度低估,78.2,低估价值,,2.97,4.36,2.97,4.36,0.468013468013468,0.468013468013468,q1_backtest_2025-05-06_2026-05-18_174533.csv,0,,,2025-05-06,2026-05-18
sh.600186,莲花控股,C14食品制造业,消费,PE,PE低估,6.86,75.0,64.0,38.6,71.2,83.5,66.4,58.6,62.5,"PE=48.38, 低估均值=52.29, 比值=0.93, 分位=17%",0.1136363636363637,0.275092936802974,,,,,,,,48.383589,52.2907922,0.9252793267109846,0.1720351390922401,低估价值,价值线内/历史低位,66.4,低估价值,,6.86,10.51,6.86,10.51,0.532069970845481,0.532069970845481,q1_backtest_2025-05-06_2026-05-18_174533.csv,0,,,2025-05-06,2026-05-18
sh.600211,西藏药业,C27医药制造业,医药医疗,PE,PE低估,35.69,94.1,94.1,29.4,29.8,46.4,66.7,35.3,51.0,"PE=11.42, 低估均值=17.08, 比值=0.67, 分位=1%",-0.0784921249677252,-0.0052954292084728,,,,,,,,11.416243,17.084392777777776,0.6682264420219534,0.006938775510204,低估价值,价值线内/历史低位,66.7,低估价值,,35.69,41.2,35.0240246,41.2,0.15438498178761573,0.17633540035830175,q1_backtest_2025-05-06_2026-05-18_174533.csv,0,,,2025-05-06,2026-05-18
sh.600216,浙江医药,C27医药制造业,医药医疗,PE,PE低估,13.47,100.0,100.0,0.0,28.0,57.9,63.6,23.5,43.5,"PE=8.87, 低估均值=14.81, 比值=0.60, 分位=0%",-0.0022222222222221,-0.1019999999999999,,,,,,,,8.872422,14.809385777777775,0.5991080341301874,0.0012244897959183,低估价值,价值线内/历史低位,63.6,低估价值,,13.47,13.89,13.14742044,13.89,0.031180400890868487,0.05648100807218137,q1_backtest_2025-05-06_2026-05-18_174533.csv,0,,,2025-05-06,2026-05-18
sh.600222,太龙药业,C27医药制造业,医药医疗,PE,PE低估,5.13,83.9,83.9,0.1,28.9,33.2,52.4,19.3,35.8,"PE=95.59, 低估均值=182.44, 比值=0.52, 分位=30%",-0.0535055350553506,-0.0429104477611941,,,,,,,,95.59414,182.4436264,0.5239653578821869,0.3027522935779816,低估价值,价值线内/历史低位,52.4,低估价值,,5.13,7.72,5.12243325,7.72,0.5048732943469785,0.5070962613324437,q1_backtest_2025-05-06_2026-05-18_174533.csv,0,,,2025-05-06,2026-05-18
sh.600223,福瑞达,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,7.42,75.0,56.2,10.1,55.4,48.0,54.1,34.9,44.5,"PB=1.82, 低估均值=1.89, 比值=0.96, 分位=25%",-0.038860103626943,0.0753623188405796,,,,,,,,1.815122,1.894017,0.9583451468492626,0.2497959183673469,低估价值,价值线内/历史低位,54.1,低估价值,,7.42,6.33,7.36699894,6.33,-0.14690026954177893,-0.1407627377777253,q1_backtest_2025-05-06_2026-05-18_174533.csv,0,,,2025-05-06,2026-05-18
sh.600233,圆通速递,G60邮政业,G60邮政业,PB,PB低估,13.17,95.2,95.2,24.5,32.9,54.1,67.2,35.4,51.3,"PB=1.40, 低估均值=2.13, 比值=0.66, 分位=0%",0.0241057542768274,-0.022271714922049,,,,,,,,1.395062,2.128965,0.6552770947385232,0.0036734693877551,低估价值,价值线内/历史低位,67.2,低估价值,,13.17,19.78,12.80669238,19.78,0.501898253606682,0.5445049676441125,q1_backtest_2025-05-06_2026-05-18_174533.csv,0,,,2025-05-06,2026-05-18
sh.600234,科新发展,E50建筑装饰、装修和其他建筑业,E50建筑装饰、装修和其他建筑业,PB,PB低估,7.09,84.0,84.0,2.2,98.8,3.3,57.0,40.3,48.6,"PB=3.96, 低估均值=20.07, 比值=0.20, 分位=30%",0.1509740259740259,0.2985347985347986,,,,,,,,3.955129,20.072590750000003,0.1970412812805441,0.3012244897959183,低估价值,价值线内/历史低位,57.0,低估价值,,7.09,26.21,7.09,26.21,2.6967559943582513,2.6967559943582513,q1_backtest_2025-05-06_2026-05-18_174533.csv,0,,,2025-05-06,2026-05-18
sh.600248,陕建股份,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,3.91,100.0,100.0,11.0,1.4,42.2,62.1,16.8,39.5,"PB=0.59, 低估均值=1.20, 比值=0.49, 分位=1%",-0.0885780885780885,-0.0712589073634203,,,,,,,,0.585062,1.1987703,0.4880517977464072,0.0142857142857142,低估价值,价值线内/历史低位,62.1,低估价值,,3.91,3.36,3.81999962,3.36,-0.14066496163682873,-0.12041876066992907,q1_backtest_2025-05-06_2026-05-18_174533.csv,0,,,2025-05-06,2026-05-18
sh.600256,广汇能源,B07石油和天然气开采业,B07石油和天然气开采业,PB,PB低估,5.86,75.0,63.3,9.9,29.2,63.4,53.0,27.9,40.5,"PB=1.39, 低估均值=1.49, 比值=0.94, 分位=17%",-0.0424836601307189,-0.045602605863192,,,,,,,,1.389757,1.4853211000000002,0.9356609826656336,0.1697959183673469,低估价值,价值线内/历史低位,53.0,低估价值,,5.86,6.55,5.27207206,6.55,0.11774744027303741,0.24239576497746107,q1_backtest_2025-05-06_2026-05-18_174533.csv,0,,,2025-05-06,2026-05-18
sh.600258,首旅酒店,H61住宿业,消费,VALUE,基本价值线,14.93,85.0,59.8,49.3,42.7,65.9,68.1,51.3,59.7,"价值线=17.96, 现价/价值=0.83, 扣非EPS=0.66, akshare东方财富扣非净利润同比=12.0%, 市值=166.7亿",0.0506685432793805,0.1537867078825348,166.69986903834777,17.96148042863104,0.8312232423893753,0.6567,0.6567,1.0,年报扣非EPS,,,,,低估价值,深度低估,68.1,低估价值,,14.93,13.54,14.54304426,13.54,-0.09310113864701941,-0.06897072181502117,q1_backtest_2025-05-06_2026-05-18_174533.csv,0,,,2025-05-06,2026-05-18
sh.600266,城建发展,K70房地产业,K70房地产业,PB,PB低估,4.77,75.0,55.6,0.0,35.4,53.5,50.1,24.2,37.1,"PB=0.52, 低估均值=0.56, 比值=0.93, 分位=30%",0.0437636761487962,0.0127388535031847,,,,,,,,0.522734,0.5608216,0.9320860680116456,0.2959183673469387,低估价值,价值线内/历史低位,50.1,低估价值,,4.77,5.02,4.72172283,5.02,0.052410901467505155,0.06317125776736865,q1_backtest_2025-05-06_2026-05-18_174533.csv,0,,,2025-05-06,2026-05-18
sh.600267,海正药业,C27医药制造业,医药医疗,PE,PE低估,8.89,75.0,48.2,6.4,51.9,50.4,53.1,32.4,42.7,"PE=19.49, 低估均值=17.02, 比值=1.15, 分位=12%",-0.0440860215053763,0.0102272727272727,,,,,,,,19.488344,17.018643333333333,1.1451173644275994,0.1215235792019347,低估价值,价值线内/历史低位,53.1,低估价值,,8.89,10.93,8.68977053,10.93,0.2294713160854891,0.2578007626629468,q1_backtest_2025-05-06_2026-05-18_174533.csv,0,,,2025-05-06,2026-05-18
sh.600273,嘉化能源,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,8.51,86.3,86.3,22.5,84.7,51.6,66.7,51.8,59.3,"PB=1.14, 低估均值=1.60, 比值=0.71, 分位=11%",0.0480295566502464,0.0952380952380953,,,,,,,,1.142946,1.6029316999999998,0.7130347475191864,0.1114285714285714,低估价值,价值线内/历史低位,66.7,低估价值,,8.51,7.82,8.13217302,7.82,-0.08108108108108103,-0.03838740509237215,q1_backtest_2025-05-06_2026-05-18_174533.csv,0,,,2025-05-06,2026-05-18
sh.600276,恒瑞医药,C27医药制造业,医药医疗,PE,PE低估,51.0,75.0,58.1,45.2,86.1,96.4,70.8,68.7,69.8,"PE=47.55, 低估均值=47.74, 比值=1.00, 分位=17%",0.0029498525073745,0.1588275391956373,,,,,,,,47.551243,47.73868981818182,0.9960734821400477,0.1689795918367347,低估价值,价值线内/历史低位,70.8,低估价值,,51.0,52.43,50.816553,52.43,0.028039215686274543,0.031750421954043206,q1_backtest_2025-05-06_2026-05-18_174533.csv,0,,,2025-05-06,2026-05-18
sh.600284,浦东建设,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,6.38,77.2,77.2,11.1,53.3,40.8,54.6,33.6,44.1,"PB=0.79, 低估均值=0.94, 比值=0.84, 分位=9%",-0.0672514619883041,0.0562913907284767,,,,,,,,0.787039,0.9396048181818184,0.8376276757743317,0.0853061224489795,低估价值,价值线内/历史低位,54.6,低估价值,,6.38,7.53,6.2204043,7.53,0.18025078369905967,0.21053224787977198,q1_backtest_2025-05-06_2026-05-18_174533.csv,0,,,2025-05-06,2026-05-18
sh.600298,安琪酵母,C14食品制造业,消费,PE,PE低估,36.18,75.0,65.4,29.2,37.6,59.2,58.2,38.9,48.6,"PE=22.85, 低估均值=24.49, 比值=0.93, 分位=14%",0.0381635581061692,0.0609970674486803,,,,,,,,22.845347,24.48742218181818,0.9329420969824496,0.1404081632653061,低估价值,价值线内/历史低位,58.2,低估价值,,36.18,35.9,35.63379054,35.9,-0.007739082365948113,0.007470702834748044,q1_backtest_2025-05-06_2026-05-18_174533.csv,0,,,2025-05-06,2026-05-18
sh.600299,安迪苏,C14食品制造业,消费,PE,PE低估,9.75,75.0,68.0,37.4,25.1,39.2,57.0,35.3,46.1,"PE=18.78, 低估均值=20.30, 比值=0.93, 分位=11%",-0.0775780510879848,-0.1484716157205239,,,,,,,,18.781953,20.2984602,0.925289544869024,0.1093877551020408,低估价值,价值线内/历史低位,57.0,低估价值,,9.75,12.0,9.588111,12.0,0.23076923076923084,0.25154996641152794,q1_backtest_2025-05-06_2026-05-18_174533.csv,0,,,2025-05-06,2026-05-18
sh.600300,维维股份,C15酒、饮料和精制茶制造业,消费,PE,PE低估,3.61,95.2,95.2,21.6,60.6,76.3,71.5,47.2,59.3,"PE=16.43, 低估均值=40.54, 比值=0.41, 分位=13%",0.0744047619047618,0.0939393939393939,,,,,,,,16.42833,40.53754375,0.4052620973119517,0.1257142857142857,低估价值,价值线内/历史低位,71.5,低估价值,,3.61,3.46,3.4835056,3.46,-0.04155124653739606,-0.006747685435039896,q1_backtest_2025-05-06_2026-05-18_174533.csv,0,,,2025-05-06,2026-05-18
sh.600301,华锡有色,B09有色金属矿采选业,资源金属,PB,PB低估,19.72,91.2,91.2,45.0,30.5,58.9,70.3,44.3,57.3,"PB=3.01, 低估均值=4.41, 比值=0.68, 分位=8%",-0.1320422535211267,0.1091113610798648,,,,,,,,3.006227,4.409224125,0.681804080440116,0.0768187980117487,低估价值,价值线内/历史低位,70.3,低估价值,,19.72,55.73,19.72,55.73,1.8260649087221097,1.8260649087221097,q1_backtest_2025-05-06_2026-05-18_174533.csv,0,,,2025-05-06,2026-05-18
sh.600309,万华化学,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,55.06,96.8,96.8,15.0,0.0,90.1,66.0,25.1,45.5,"PB=1.76, 低估均值=2.76, 比值=0.64, 分位=0%",-0.1731491214897131,-0.1870662926325115,,,,,,,,1.758464,2.7597282727272727,0.6371873699950236,0.0044897959183673,低估价值,价值线内/历史低位,66.0,低估价值,,55.06,79.9,54.33618124,79.9,0.4511442063203779,0.47047507161178626,q1_backtest_2025-05-06_2026-05-18_174533.csv,0,,,2025-05-06,2026-05-18
sh.600312,平高电气,C38电气机械和器材制造业,C38电气机械和器材制造业,VALUE,基本价值线,16.75,75.0,55.3,80.8,29.5,64.4,76.0,60.1,65.6,"Q1价值线=19.41, 现价/价值=0.86, akshare东方财富扣非净利润同比=56.2%, 市值=227.3亿",-0.0466704610130904,-0.0351382488479262,227.29551686182492,19.41441903053549,0.862760815744997,0.7315,0.7315,1.0,年报扣非EPS,,,,,价值线左侧确认,基本价值线左侧,76.0,价值线左侧确认,0.5622998738784,16.75,21.82,16.49136325,21.82,0.3026865671641792,0.32311681388741476,q1_backtest_2025-05-06_2026-05-18_174533.csv,0,,,2025-05-06,2026-05-18
sh.600315,上海家化,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,24.1,79.0,79.0,0.0,100.0,54.2,58.9,47.1,53.0,"PB=2.36, 低估均值=3.11, 比值=0.76, 分位=16%",0.1877772301626419,0.5448717948717949,,,,,,,,2.364806,3.108800444444445,0.7606811830672523,0.1608163265306122,低估价值,价值线内/历史低位,58.9,低估价值,,24.1,18.51,24.0639464,18.51,-0.23195020746887962,-0.23079948349618984,q1_backtest_2025-05-06_2026-05-18_174533.csv,0,,,2025-05-06,2026-05-18
sh.600319,亚星化学,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,5.45,86.2,86.2,0.0,57.1,19.6,55.1,27.2,41.1,"PB=4.22, 低估均值=22.80, 比值=0.19, 分位=27%",0.0018382352941175,0.0792079207920792,,,,,,,,4.219272,22.801864,0.1850406615880175,0.2674731182795699,低估价值,价值线内/历史低位,55.1,低估价值,,5.45,8.21,5.45,8.21,0.5064220183486239,0.5064220183486239,q1_backtest_2025-05-06_2026-05-18_174533.csv,0,,,2025-05-06,2026-05-18
sh.600323,瀚蓝环境,N77生态保护和环境治理业,N77生态保护和环境治理业,VALUE,基本价值线,23.28,94.2,94.2,78.3,54.0,50.5,84.3,66.4,73.7,"Q1价值线=39.41, 现价/价值=0.59, akshare东方财富扣非净利润同比=12.8%, 市值=190.1亿",-0.0352258599254039,0.0448833034111311,190.14312881609249,39.4053539797624,0.5907826639993141,1.99,1.99,1.0,年报扣非EPS,,,,,价值线左侧确认,基本价值线左侧,84.3,价值线左侧确认,0.12802326524012,23.28,30.53,22.31862912,30.53,0.311426116838488,0.36791555770966644,q1_backtest_2025-05-06_2026-05-18_174533.csv,0,,,2025-05-06,2026-05-18
sh.600325,华发股份,K70房地产业,K70房地产业,PB,PB低估,5.13,86.5,86.5,3.8,4.7,49.8,54.0,15.1,34.6,"PB=0.70, 低估均值=0.92, 比值=0.76, 分位=1%",-0.0375234521575985,-0.0393258426966292,,,,,,,,0.697847,0.9240323636363638,0.7552192190041355,0.0130612244897959,低估价值,价值线内/历史低位,54.0,低估价值,,5.13,3.2,5.00915259,3.2,-0.37621832358674456,-0.3611693909288557,q1_backtest_2025-05-06_2026-05-18_174533.csv,0,,,2025-05-06,2026-05-18
sh.600328,中盐化工,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,7.08,94.3,94.3,4.3,4.2,37.5,57.1,13.7,35.4,"PB=0.86, 低估均值=1.29, 比值=0.67, 分位=2%",-0.045822102425876,-0.0419485791610283,,,,,,,,0.859071,1.2908048,0.6655313026415768,0.0163265306122449,低估价值,价值线内/历史低位,57.1,低估价值,,7.08,7.72,6.96117636,7.72,0.09039548022598876,0.10900796083264308,q1_backtest_2025-05-06_2026-05-18_174533.csv,0,,,2025-05-06,2026-05-18
sh.600329,达仁堂,C27医药制造业,医药医疗,PE,PE低估,29.65,100.0,100.0,47.6,2.5,45.0,71.6,34.1,52.9,"PE=10.30, 低估均值=20.22, 比值=0.51, 分位=0%",-0.0524129114733141,-0.0705329153605015,,,,,,,,10.302645,20.223782363636364,0.5094321534296574,0.0024489795918367,低估价值,价值线内/历史低位,71.6,低估价值,,29.65,42.5,27.03881345,42.5,0.43338954468802715,0.5718145353748871,q1_backtest_2025-05-06_2026-05-18_174533.csv,0,,,2025-05-06,2026-05-18
sh.600338,西藏珠峰,B09有色金属矿采选业,资源金属,PB,PB低估,9.65,91.5,91.5,5.8,27.6,46.0,59.1,23.7,41.4,"PB=2.31, 低估均值=3.31, 比值=0.70, 分位=1%",-0.041708043694141,-0.0783190066857688,,,,,,,,2.31052,3.307663875,0.6985353068863444,0.0119194410193177,低估价值,价值线内/历史低位,59.1,低估价值,,9.65,21.23,9.6127124,21.23,1.2000000000000002,1.2085337745046862,q1_backtest_2025-05-06_2026-05-18_174533.csv,0,,,2025-05-06,2026-05-18
sh.600339,中油工程,B11开采专业及辅助性活动,B11开采专业及辅助性活动,VALUE,基本价值线,3.1,93.8,93.8,15.0,0.3,41.6,55.6,17.8,36.7,"价值线=5.23, 现价/价值=0.59, 扣非EPS=0.06, akshare东方财富扣非净利润同比=-25.2%, 市值=173.0亿",-0.0801186943620178,-0.0935672514619883,172.99171216744577,5.2262716668345535,0.5931570721193694,0.0599,0.0599,1.0,年报扣非EPS,,,,,低估价值,深度低估,55.6,低估价值,,3.1,4.21,3.0642632,4.21,0.3580645161290321,0.37390286839590026,q1_backtest_2025-05-06_2026-05-18_174533.csv,0,,,2025-05-06,2026-05-18
sh.600346,恒力石化,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,15.63,85.3,85.3,14.8,55.5,51.5,61.3,38.1,49.7,"PB=1.68, 低估均值=2.27, 比值=0.74, 分位=9%",0.0083870967741936,0.0426951300867244,,,,,,,,1.684718,2.2669473,0.7431659306769063,0.0853061224489795,低估价值,价值线内/历史低位,61.3,低估价值,,15.63,20.51,15.07885494,20.51,0.3122200895713372,0.36018285749222834,q1_backtest_2025-05-06_2026-05-18_174533.csv,0,,,2025-05-06,2026-05-18
sh.600348,华阳股份,B06煤炭开采和洗选业,B06煤炭开采和洗选业,PB,PB低估,6.58,75.0,54.8,7.8,30.9,50.2,51.3,25.6,38.4,"PB=0.84, 低估均值=0.86, 比值=0.98, 分位=24%",-0.0422125181950508,-0.012012012012012,,,,,,,,0.844193,0.86034,0.9812318385754468,0.2404081632653061,低估价值,价值线内/历史低位,51.3,低估价值,,6.58,9.45,6.29066424,9.45,0.43617021276595724,0.502226098781581,q1_backtest_2025-05-06_2026-05-18_174533.csv,0,,,2025-05-06,2026-05-18
sh.600351,亚宝药业,C27医药制造业,医药医疗,PE,PE低估,6.14,75.3,75.3,29.8,33.1,36.1,55.8,34.2,45.0,"PE=18.08, 低估均值=22.03, 比值=0.82, 分位=14%",-0.0191693290734824,0.0148760330578512,,,,,,,,18.082121,22.0306593,0.8207707610457214,0.137738483015356,低估价值,价值线内/历史低位,55.8,低估价值,,6.14,6.46,5.67867724,6.46,0.05211726384364823,0.13758886567745843,q1_backtest_2025-05-06_2026-05-18_174533.csv,0,,,2025-05-06,2026-05-18
sh.600352,浙江龙盛,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,9.9,88.4,88.4,40.0,61.3,58.9,70.7,52.7,61.7,"PB=0.93, 低估均值=1.38, 比值=0.67, 分位=13%",0.0432033719704951,0.03125,,,,,,,,0.929172,1.37854,0.6740261436012013,0.1310204081632653,低估价值,价值线内/历史低位,70.7,低估价值,,9.9,11.68,9.4682313,11.68,0.17979797979797962,0.23359892992897202,q1_backtest_2025-05-06_2026-05-18_174533.csv,0,,,2025-05-06,2026-05-18
sh.600362,江西铜业,C32有色金属冶炼和压延加工业,资源金属,VALUE,基本价值线,21.79,100.0,100.0,84.9,53.1,68.8,91.6,45.1,48.8,"Q1价值线=55.72, 现价/价值=0.39, akshare东方财富扣非净利润同比=37.0%, 市值=752.5亿",-0.0468066491688539,0.0371251784864348,752.5131476183614,55.71935131218841,0.3910670079038324,2.38,2.38,1.0,年报扣非EPS,,,,,价值线左侧确认,基本价值线左侧,91.6,价值线左侧确认,0.3704062523219499,21.79,45.44,20.9377931,45.44,1.0853602569986234,1.1702382759718835,q1_backtest_2025-05-06_2026-05-18_174533.csv,0,,,2025-05-06,2026-05-18
sh.600373,中文传媒,R86新闻和出版业,R86新闻和出版业,VALUE,基本价值线,10.73,85.0,65.1,25.0,2.2,52.1,55.4,24.1,39.8,"价值线=13.51, 现价/价值=0.79, 扣非EPS=0.50, akshare东方财富扣非净利润同比=-88.3%, 市值=147.3亿",-0.0289592760180995,-0.0960404380791911,147.297937521984,13.5053732151169,0.7944985917153066,0.5,0.5,1.0,年报扣非EPS,,,,,低估价值,深度低估,55.4,低估价值,,10.73,8.04,10.33624119,8.04,-0.25069897483690595,-0.22215437389575865,q1_backtest_2025-05-06_2026-05-18_174533.csv,0,,,2025-05-06,2026-05-18
sh.600378,昊华科技,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,25.97,100.0,100.0,14.7,2.5,34.8,62.4,17.7,40.1,"PB=1.93, 低估均值=3.25, 比值=0.60, 分位=0%",-0.0535714285714286,-0.0695091365102114,,,,,,,,1.934694,3.245607363636364,0.5960961334005532,0.0008163265306122,低估价值,价值线内/历史低位,62.4,低估价值,,25.97,35.41,25.69230279,35.41,0.3634963419329995,0.378233795912694,q1_backtest_2025-05-06_2026-05-18_174533.csv,0,,,2025-05-06,2026-05-18
sh.600380,健康元,C27医药制造业,医药医疗,PE,PE低估,10.7,75.0,68.8,17.4,29.1,52.1,53.7,29.6,41.6,"PE=14.16, 低估均值=16.07, 比值=0.88, 分位=16%",-0.0909090909090909,-0.0183486238532111,,,,,,,,14.158623,16.06846744444444,0.8811433354769154,0.1571428571428571,低估价值,价值线内/历史低位,53.7,低估价值,,10.7,10.25,10.5261571,10.25,-0.04205607476635509,-0.02623532001056683,q1_backtest_2025-05-06_2026-05-18_174533.csv,0,,,2025-05-06,2026-05-18
sh.600383,金地集团,K70房地产业,资源金属,PB,PB低估,4.28,98.0,98.0,0.0,2.7,72.8,61.4,16.8,39.1,"PB=0.33, 低估均值=0.98, 比值=0.34, 分位=8%",-0.0551876379690948,-0.0655021834061134,,,,,,,,0.331133,0.981297,0.3374442192323018,0.0820408163265306,低估价值,价值线内/历史低位,61.4,低估价值,,4.28,2.78,4.28,2.78,-0.35046728971962626,-0.35046728971962626,q1_backtest_2025-05-06_2026-05-18_174533.csv,0,,,2025-05-06,2026-05-18
sh.600388,龙净环保,C35专用设备制造业,C35专用设备制造业,VALUE,基本价值线,11.71,85.0,69.3,43.9,27.8,39.3,62.4,39.6,51.0,"价值线=15.31, 现价/价值=0.77, 扣非EPS=0.71, akshare东方财富扣非净利润同比=0.5%, 市值=125.6亿",-0.0735759493670885,-0.0487408610885459,125.59084721050706,15.305109305283397,0.7651039771377296,0.71,0.71,1.0,年报扣非EPS,,,,,低估价值,深度低估,62.4,低估价值,,11.71,18.49,11.4349321,18.49,0.5789923142613149,0.6169750583827254,q1_backtest_2025-05-06_2026-05-18_174533.csv,0,,,2025-05-06,2026-05-18
sh.600389,江山股份,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,17.03,84.1,84.1,35.1,73.1,46.9,67.0,52.6,59.8,"PB=1.89, 低估均值=2.58, 比值=0.74, 分位=12%",0.1460296096904443,0.1884159106769016,,,,,,,,1.894312,2.575934727272727,0.7353881990657443,0.1159183673469387,低估价值,价值线内/历史低位,67.0,低估价值,,17.03,26.4,16.64108589,26.4,0.5502055196711684,0.5864349342649777,q1_backtest_2025-05-06_2026-05-18_174533.csv,0,,,2025-05-06,2026-05-18
sh.600392,盛和资源,C32有色金属冶炼和压延加工业,资源金属,PB,PB低估,11.64,78.9,78.9,34.5,39.1,62.9,62.2,42.6,52.4,"PB=2.11, 低估均值=2.63, 比值=0.80, 分位=11%",0.0659340659340659,0.0688705234159778,,,,,,,,2.110297,2.6288483,0.8027458259953608,0.1057142857142857,低估价值,价值线内/历史低位,62.2,低估价值,,11.64,24.05,11.52760416,24.05,1.0661512027491407,1.0862964815752316,q1_backtest_2025-05-06_2026-05-18_174533.csv,0,,,2025-05-06,2026-05-18
sh.600395,盘江股份,B06煤炭开采和洗选业,B06煤炭开采和洗选业,PB,PB低估,4.56,90.7,90.7,0.0,1.2,33.3,53.3,9.9,31.6,"PB=0.94, 低估均值=1.33, 比值=0.71, 分位=1%",-0.0674846625766871,-0.0861723446893788,,,,,,,,0.942721,1.3326247272727274,0.7074167098259675,0.0130612244897959,低估价值,价值线内/历史低位,53.3,低估价值,,4.56,5.35,4.52478768,5.35,0.17324561403508776,0.18237592089624832,q1_backtest_2025-05-06_2026-05-18_174533.csv,0,,,2025-05-06,2026-05-18
sh.600399,抚顺特钢,C31黑色金属冶炼和压延加工业,资源金属,PB,PB低估,5.08,96.7,96.7,0.0,2.3,52.8,58.7,13.6,36.1,"PB=1.61, 低估均值=3.75, 比值=0.43, 分位=10%",-0.1195840554592719,-0.0540037243947858,,,,,,,,1.607958,3.7473638571428567,0.4290904383184111,0.1011037527593819,低估价值,价值线内/历史低位,58.7,低估价值,,5.08,5.28,5.0598832,5.28,0.03937007874015741,0.04350234803838959,q1_backtest_2025-05-06_2026-05-18_174533.csv,0,,,2025-05-06,2026-05-18
sh.600409,三友化工,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,4.93,87.4,87.4,2.3,1.5,39.8,52.8,11.9,32.3,"PB=0.73, 低估均值=0.99, 比值=0.75, 分位=1%",-0.1003649635036497,-0.0698113207547169,,,,,,,,0.734206,0.985299,0.7451606060698326,0.0057142857142857,低估价值,价值线内/历史低位,52.8,低估价值,,4.93,7.22,4.85899321,7.22,0.464503042596349,0.48590452547679086,q1_backtest_2025-05-06_2026-05-18_174533.csv,0,,,2025-05-06,2026-05-18
