code,name,industry,theme,method,method_name,close,valuation_score,raw_valuation_score,quality_score,trend_score,liquidity_score,low_value_score,high_quality_score,core_score,valuation_ref,ret20_at_buy,ret60_at_buy,mktcap,value_line,price_to_value,eps_excl,eps_excl_raw,eps_adjustment_factor,eps_excl_source,current_valuation,low_avg,pepb_ratio,valuation_percentile,selection_bucket,valuation_state,total_score,selection_mode,end_quote_time,end_quote_trade_date,buy_close_raw,end_close_raw,raw_return,qfq_return,earnings_yoy
sh.603217,元利科技,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,20.7,75.0,52.1,15.0,87.5,32.8,57.0,46.0,51.5,"PB=1.30, 低估均值=1.32, 比值=0.98, 分位=28%",0.10873058382431688,0.104589114194237,,,,,,,,1.299146,1.3211022857142858,0.9833803287211673,0.28069011280690115,低估价值,价值线内/历史低位,57.0,低估价值,,,20.7,,,,
sh.603970,中农立华,F51批发业,F51批发业,PE,PE低估,13.84,75.0,56.3,31.0,48.2,32.0,57.0,39.4,48.2,"PE=19.84, 低估均值=20.05, 比值=0.99, 分位=21%",-0.04022191400832176,-0.06675657451112615,,,,,,,,19.844433,20.049401000000003,0.9897768516874891,0.20549392498679345,低估价值,价值线内/历史低位,57.0,低估价值,,,13.84,,,,
sz.002864,盘龙药业,C27医药制造业,医药医疗,PE,PE低估,30.14,75.0,51.8,24.5,51.3,45.4,57.0,39.5,48.3,"PE=26.53, 低估均值=26.71, 比值=0.99, 分位=27%",-0.07061362935553495,0.017899358324890313,,,,,,,,26.527667,26.70862222222222,0.9932248387536943,0.27152667723190704,低估价值,价值线内/历史低位,57.0,低估价值,,,30.14,,,,
sh.603299,苏盐井神,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,11.21,75.0,47.1,18.5,67.9,42.1,56.9,42.2,49.5,"PB=1.44, 低估均值=1.46, 比值=0.99, 分位=35%",0.05954631379962194,0.15092402464065713,,,,,,,,1.441243,1.4604766363636363,0.986830575796457,0.3548936170212766,低估价值,价值线内/历史低位,56.9,低估价值,,,11.21,,,,
sh.603817,海峡环保,D46水的生产和供应业,D46水的生产和供应业,PB,PB低估,6.16,75.0,75.0,16.9,82.2,31.9,56.9,44.9,50.9,"PB=1.12, 低估均值=1.35, 比值=0.83, 分位=13%",0.024958402662229595,0.06390328151986191,,,,,,,,1.120889,1.345261375,0.8332128022333207,0.1252408477842004,低估价值,价值线内/历史低位,56.9,低估价值,,,6.16,,,,
sz.000923,河钢资源,B08黑色金属矿采选业,资源金属,PB,PB低估,15.17,75.0,57.8,7.7,88.1,49.4,56.9,45.4,51.2,"PB=1.01, 低估均值=0.99, 比值=1.02, 分位=14%",0.09058231488138024,0.13040238450074515,,,,,,,,1.006882,0.9878372499999999,1.019279238558781,0.1419828641370869,低估价值,价值线内/历史低位,56.9,低估价值,,,15.17,,,,
sz.300057,万顺新材,C32有色金属冶炼和压延加工业,资源金属,PB,PB低估,6.21,75.0,50.9,0.0,94.2,61.8,56.9,46.0,51.4,"PB=1.07, 低估均值=1.09, 比值=0.98, 分位=30%",0.08756567425569184,0.2545454545454544,,,,,,,,1.067404,1.0883636000000003,0.9807420975857698,0.30273357813137497,低估价值,价值线内/历史低位,56.9,低估价值,,,6.21,,,,
sh.600667,太极实业,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,7.17,75.0,59.6,3.8,87.3,59.0,56.8,44.9,50.8,"PB=1.75, 低估均值=1.79, 比值=0.97, 分位=18%",0.08636363636363642,0.11856474258970362,,,,,,,,1.746152,1.7942727777777776,0.9731809018262119,0.17707058343533252,低估价值,价值线内/历史低位,56.8,低估价值,,,7.17,,,,
sh.600905,三峡能源,D44电力、热力生产和供应业,D44电力、热力生产和供应业,PB,PB低估,4.24,83.6,83.6,3.8,27.0,70.1,56.6,25.9,41.3,"PB=1.37, 低估均值=1.73, 比值=0.79, 分位=2%",-0.016241299303944134,-0.009345794392523366,,,,,,,,1.366802,1.7317828,0.789245625952631,0.018500486854917234,低估价值,价值线内/历史低位,56.6,低估价值,,,4.24,,,,
sh.600981,苏豪汇鸿,F51批发业,F51批发业,PE,PE低估,3.17,78.3,78.3,2.5,88.2,40.9,56.6,42.1,49.3,"PE=15.32, 低估均值=20.35, 比值=0.75, 分位=18%",0.07094594594594583,0.14855072463768115,,,,,,,,15.322255,20.35141157142857,0.7528841400618607,0.1824580400649702,低估价值,价值线内/历史低位,56.6,低估价值,,,3.17,,,,
sh.601199,江南水务,D46水的生产和供应业,D46水的生产和供应业,PB,PB低估,5.96,75.0,56.8,20.2,60.0,43.3,56.6,40.3,48.5,"PB=1.25, 低估均值=1.27, 比值=0.98, 分位=21%",0.04378283712784592,0.10575139146567714,,,,,,,,1.251695,1.2716015555555555,0.9843452884525149,0.20563035495716034,低估价值,价值线内/历史低位,56.6,低估价值,,,5.96,,,,
sh.603113,金能科技,C26化学原料和化学制品制造业,资源金属,PB,PB低估,7.72,84.1,84.1,0.0,59.3,44.4,56.6,31.6,44.1,"PB=0.79, 低估均值=1.15, 比值=0.68, 分位=19%",0.05753424657534256,0.07972027972027962,,,,,,,,0.786653,1.1529641666666666,0.6822874662915949,0.18753092528451262,低估价值,价值线内/历史低位,56.6,低估价值,,,7.72,,,,
sz.002493,荣盛石化,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,9.96,75.0,65.5,0.0,90.5,63.1,56.6,44.9,50.8,"PB=2.29, 低估均值=2.46, 比值=0.93, 分位=14%",0.10055248618784529,0.17176470588235304,,,,,,,,2.288596,2.4608969090909087,0.9299845074962693,0.1419828641370869,低估价值,价值线内/历史低位,56.6,低估价值,,,9.96,,,,
sz.002986,宇新股份,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,11.84,83.8,83.8,4.4,53.3,40.6,56.6,30.9,43.8,"PB=1.12, 低估均值=1.58, 比值=0.71, 分位=15%",-0.10977443609022564,0.06570657065706564,,,,,,,,1.124037,1.5756308333333333,0.7133885528388894,0.14968652037617555,低估价值,价值线内/历史低位,56.6,低估价值,,,11.84,,,,
sh.600409,三友化工,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,6.28,75.0,57.1,1.1,97.6,52.2,56.5,46.2,51.4,"PB=0.94, 低估均值=0.98, 比值=0.95, 分位=25%",0.15229357798165144,0.27383367139959436,,,,,,,,0.936959,0.9844716666666667,0.9517379034101201,0.24561403508771928,低估价值,价值线内/历史低位,56.5,低估价值,,,6.28,,,,
sh.601918,新集能源,B06煤炭开采和洗选业,B06煤炭开采和洗选业,PB,PB低估,6.37,77.6,77.6,31.2,4.9,55.7,56.5,28.0,42.3,"PB=1.00, 低估均值=1.23, 比值=0.81, 分位=11%",-0.015455950540958163,-0.05208333333333326,,,,,,,,1.004442,1.2336647000000003,0.8141936783957584,0.1105671154630763,低估价值,价值线内/历史低位,56.5,低估价值,,,6.37,,,,
sz.000785,居然智家,L72商务服务业,L72商务服务业,VALUE,基本价值线,3.09,85.0,69.7,16.0,33.6,58.8,56.5,32.0,44.3,"价值线=4.06, 现价/价值=0.76, 扣非EPS=0.14, akshare东方财富扣非净利润同比=-46.0%, 市值=196.5亿",0.05102040816326525,-0.028301886792452935,196.5036743419714,4.055173605269436,0.761989572033302,0.14,0.14,1.0,年报扣非EPS,,,,,低估价值,深度低估,56.5,低估价值,,,3.09,,,,
sz.001218,丽臣实业,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,20.14,75.0,44.1,17.2,85.8,23.9,56.5,45.1,50.8,"PB=1.19, 低估均值=1.20, 比值=0.99, 分位=40%",0.04460580912863077,0.11951083935519735,,,,,,,,1.187715,1.2044426,0.986111749949728,0.4025423728813559,低估价值,价值线内/历史低位,56.5,低估价值,,,20.14,,,,
sh.600507,方大特钢,C31黑色金属冶炼和压延加工业,资源金属,PB,PB低估,5.71,79.1,79.1,3.7,67.2,53.1,56.4,37.1,46.8,"PB=1.37, 低估均值=1.90, 比值=0.72, 分位=22%",-0.023931623931623847,0.3562945368171022,,,,,,,,1.370701,1.9043648181818185,0.7197680753778412,0.21542227662178703,低估价值,价值线内/历史低位,56.4,低估价值,,,5.71,,,,
sh.601158,重庆水务,D46水的生产和供应业,D46水的生产和供应业,PB,PB低估,4.71,85.6,85.6,11.5,32.1,32.3,56.4,25.5,41.0,"PB=1.33, 低估均值=1.74, 比值=0.77, 分位=4%",0.004264392324093702,-0.022821576763485507,,,,,,,,1.329904,1.7352747272727271,0.7663939197052476,0.0416156670746634,低估价值,价值线内/历史低位,56.4,低估价值,,,4.71,,,,
sh.601619,嘉泽新能,D44电力、热力生产和供应业,D44电力、热力生产和供应业,PB,PB低估,3.87,75.0,71.8,19.3,59.4,43.2,56.3,39.7,48.0,"PB=1.40, 低估均值=1.76, 比值=0.80, 分位=22%",0.03200000000000003,0.10256410256410264,,,,,,,,1.40441,1.7605765555555555,0.7976989103758876,0.22453117080587937,低估价值,价值线内/历史低位,56.3,低估价值,,,3.87,,,,
sh.605056,咸亨国际,F51批发业,F51批发业,PE,PE低估,14.29,75.0,68.0,38.5,25.3,29.1,56.3,34.3,45.3,"PE=24.23, 低估均值=25.01, 比值=0.97, 分位=0%",-0.04923486360612106,-0.01719394773039895,,,,,,,,24.229613,25.008808000000002,0.9688431771718188,0.003,低估价值,价值线内/历史低位,56.3,低估价值,,,14.29,,,,
sz.300039,上海凯宝,C27医药制造业,医药医疗,PE,PE低估,6.32,76.0,76.0,15.4,49.8,56.4,56.3,36.6,46.4,"PE=18.60, 低估均值=22.17, 比值=0.84, 分位=10%",-0.08405797101449275,-0.003154574132492094,,,,,,,,18.601149,22.17063609090909,0.8389993378506297,0.10118319053447572,低估价值,价值线内/历史低位,56.3,低估价值,,,6.32,,,,
sh.601016,节能风电,D44电力、热力生产和供应业,D44电力、热力生产和供应业,PB,PB低估,3.01,82.1,82.1,1.9,54.1,51.8,56.2,31.6,43.9,"PB=1.12, 低估均值=1.39, 比值=0.81, 分位=5%",0.0,0.02033898305084736,,,,,,,,1.116083,1.386042888888889,0.8052297724312844,0.0518155854753162,低估价值,价值线内/历史低位,56.2,低估价值,,,3.01,,,,
sz.000959,首钢股份,C31黑色金属冶炼和压延加工业,资源金属,PB,PB低估,4.17,75.0,53.2,16.3,62.6,46.5,56.2,40.0,48.1,"PB=0.65, 低估均值=0.68, 比值=0.96, 分位=30%",0.007246376811594235,0.18465909090909083,,,,,,,,0.645192,0.6750658181818182,0.9557468066413456,0.30150958792329663,低估价值,价值线内/历史低位,56.2,低估价值,,,4.17,,,,
sh.603866,桃李面包,C14食品制造业,消费,PE,PE低估,5.67,81.9,81.9,3.5,60.6,41.0,56.1,33.0,44.6,"PE=20.81, 低估均值=29.02, 比值=0.72, 分位=18%",0.032786885245901676,0.025316455696202445,,,,,,,,20.805258,29.0158187,0.7170315687146197,0.175222740772168,低估价值,价值线内/历史低位,56.1,低估价值,,,5.67,,,,
sh.603558,健盛集团,C18纺织服装、服饰业,C18纺织服装、服饰业,PE,PE低估,9.48,75.0,71.5,26.7,53.8,26.6,56.0,38.6,47.3,"PE=11.13, 低估均值=12.20, 比值=0.91, 分位=7%",0.008510638297872353,0.008510638297872353,,,,,,,,11.125004,12.200565857142859,0.91184328089888,0.07382246376811594,低估价值,价值线内/历史低位,56.0,低估价值,,,9.48,,,,
sz.000009,中国宝安,J69其他金融业,金融,PB,PB低估,9.74,75.0,55.0,0.6,89.2,57.2,56.0,43.8,49.9,"PB=2.50, 低估均值=2.58, 比值=0.97, 分位=26%",0.05183585313174954,0.18203883495145634,,,,,,,,2.50141,2.584393909090909,0.9678903789399117,0.2562219502243982,低估价值,价值线内/历史低位,56.0,低估价值,,,9.74,,,,
sz.002124,天邦食品,A03畜牧业,消费,PB,PB低估,3.03,75.0,74.1,26.3,33.1,48.7,56.0,34.5,45.2,"PB=1.67, 低估均值=1.89, 比值=0.89, 分位=7%",-0.00328947368421062,0.0033112582781456013,,,,,,,,1.671573,1.887683888888889,0.8855153184487398,0.06813545491636067,低估价值,价值线内/历史低位,56.0,低估价值,,,3.03,,,,
sz.002208,合肥城建,K70房地产业,K70房地产业,PB,PB低估,6.78,88.0,88.0,0.0,30.7,45.2,56.0,21.9,38.9,"PB=0.84, 低估均值=1.28, 比值=0.66, 分位=16%",-0.00877192982456132,0.059374999999999956,,,,,,,,0.84046,1.280267,0.6564724389521873,0.1623827009383925,低估价值,价值线内/历史低位,56.0,低估价值,,,6.78,,,,
sz.300861,美畅股份,C30非金属矿物制品业,资源金属,PB,PB低估,17.55,86.2,86.2,0.0,36.7,49.9,56.0,24.6,40.3,"PB=1.88, 低估均值=4.53, 比值=0.41, 分位=27%",0.20867768595041336,-0.06698564593301426,,,,,,,,1.877143,4.5281695,0.41454786531290405,0.2674323215750615,低估价值,价值线内/历史低位,56.0,低估价值,,,17.55,,,,
sz.002061,浙江交科,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,4.09,78.4,78.4,10.3,54.7,47.4,55.9,34.8,45.4,"PB=0.70, 低估均值=0.86, 比值=0.82, 分位=10%",0.007389162561576512,0.027638190954773822,,,,,,,,0.701555,0.8595235000000001,0.8162138673346336,0.09547123623011015,低估价值,价值线内/历史低位,55.9,低估价值,,,4.09,,,,
sh.601326,秦港股份,G55水上运输业,G55水上运输业,PB,PB低估,3.41,75.0,55.8,10.8,83.4,35.2,55.8,43.1,49.4,"PB=0.96, 低估均值=1.02, 比值=0.94, 分位=28%",0.05246913580246915,0.06562500000000004,,,,,,,,0.957235,1.0179223333333332,0.9403811751191234,0.28147389969293757,低估价值,价值线内/历史低位,55.8,低估价值,,,3.41,,,,
sh.603759,海天股份,D46水的生产和供应业,D46水的生产和供应业,PB,PB低估,7.96,75.0,67.1,26.3,50.5,28.7,55.7,37.6,46.7,"PB=1.31, 低估均值=1.54, 比值=0.85, 分位=23%",-0.07441860465116279,0.006321112515802696,,,,,,,,1.310233,1.5408536,0.8503293239539435,0.22562674094707522,低估价值,价值线内/历史低位,55.7,低估价值,,,7.96,,,,
sz.000012,南玻A,C30非金属矿物制品业,资源金属,PB,PB低估,4.75,88.7,88.7,0.0,33.7,36.0,55.7,21.6,38.7,"PB=1.10, 低估均值=1.55, 比值=0.71, 分位=8%",0.0,0.012793176972281328,,,,,,,,1.103692,1.553401,0.7105003794899063,0.07751937984496124,低估价值,价值线内/历史低位,55.7,低估价值,,,4.75,,,,
sz.001358,兴欣新材,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,26.65,75.0,51.8,8.4,86.7,37.0,55.7,43.4,49.6,"PB=2.32, 低估均值=3.08, 比值=0.75, 分位=85%",0.13163481953290868,0.07028112449799195,,,,,,,,2.319729,3.0818499999999998,0.7527066534711294,0.8467153284671532,低估价值,价值线内/历史低位,55.7,低估价值,,,26.65,,,,
sz.002004,华邦健康,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,5.02,75.0,51.7,0.0,92.2,52.5,55.7,43.9,49.8,"PB=1.02, 低估均值=1.03, 比值=0.99, 分位=28%",0.13832199546485247,0.17564402810304447,,,,,,,,1.019575,1.033947,0.9860998677881941,0.2831497348021216,低估价值,价值线内/历史低位,55.7,低估价值,,,5.02,,,,
sh.600266,城建发展,K70房地产业,K70房地产业,PB,PB低估,5.02,75.0,49.3,0.0,89.0,54.1,55.6,43.0,49.3,"PB=0.54, 低估均值=0.56, 比值=0.96, 分位=35%",0.08658008658008653,0.1513761467889907,,,,,,,,0.53926,0.5608216,0.9615535492926804,0.3537331701346389,低估价值,价值线内/历史低位,55.6,低估价值,,,5.02,,,,
sh.688106,金宏气体,C26化学原料和化学制品制造业,资源金属,PB,PB低估,19.02,75.0,55.5,3.3,82.1,53.7,55.6,42.0,48.8,"PB=3.11, 低估均值=3.27, 比值=0.95, 分位=27%",0.0691399662731873,0.02699784017278617,,,,,,,,3.11449,3.266061333333333,0.953592012560695,0.2669826224328594,低估价值,价值线内/历史低位,55.6,低估价值,,,19.02,,,,
sz.000027,深圳能源,D44电力、热力生产和供应业,D44电力、热力生产和供应业,PB,PB低估,6.58,75.0,63.4,13.5,54.3,55.2,55.6,37.2,46.4,"PB=0.96, 低估均值=1.00, 比值=0.96, 分位=13%",0.004580152671755711,0.021739130434782483,,,,,,,,0.964251,1.0013494545454544,0.9629515406663953,0.13096695226438188,低估价值,价值线内/历史低位,55.6,低估价值,,,6.58,,,,
sz.000531,穗恒运A,D44电力、热力生产和供应业,D44电力、热力生产和供应业,PB,PB低估,6.43,75.0,60.6,22.9,55.1,31.1,55.6,38.0,46.8,"PB=0.99, 低估均值=1.04, 比值=0.95, 分位=19%",-0.01228878648233489,0.05065359477124187,,,,,,,,0.992173,1.0416266363636366,0.9525226845808384,0.18931048551611587,低估价值,价值线内/历史低位,55.6,低估价值,,,6.43,,,,
sz.000786,北新建材,C30非金属矿物制品业,资源金属,PB,PB低估,26.27,75.0,73.0,28.5,4.9,67.1,55.6,28.4,42.0,"PB=1.70, 低估均值=1.87, 比值=0.91, 分位=6%",0.007285276073619729,-0.06975920679886682,,,,,,,,1.697219,1.8719089090909093,0.9066781998619007,0.05589555283557732,低估价值,价值线内/历史低位,55.6,低估价值,,,26.27,,,,
sh.600821,金开新能,D44电力、热力生产和供应业,资源金属,PB,PB低估,5.78,75.0,74.7,12.9,61.8,48.9,55.5,38.5,47.0,"PB=1.21, 低估均值=1.41, 比值=0.86, 分位=9%",0.03584229390681015,0.04710144927536253,,,,,,,,1.209595,1.4062749999999997,0.8601411530461682,0.09360240446543582,低估价值,价值线内/历史低位,55.5,低估价值,,,5.78,,,,
sh.600908,无锡银行,J66货币金融服务,金融,PE,PE低估,6.0,75.0,68.8,28.6,26.1,45.1,55.5,32.5,44.0,"PE=5.73, 低估均值=7.04, 比值=0.81, 分位=25%",-0.014778325123152691,-0.029126213592232997,,,,,,,,5.72766,7.035849111111111,0.8140680548357411,0.2482726853984339,低估价值,价值线内/历史低位,55.5,低估价值,,,6.0,,,,
sh.603323,苏农银行,J66货币金融服务,金融,PE,PE低估,5.26,75.0,74.4,28.1,22.3,49.9,55.5,31.7,43.6,"PE=5.30, 低估均值=6.85, 比值=0.77, 分位=22%",-0.020484171322160183,-0.1419249592169658,,,,,,,,5.299482,6.84793725,0.7738800468710486,0.21606387975575386,低估价值,价值线内/历史低位,55.5,低估价值,,,5.26,,,,
sz.301286,侨源股份,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,26.77,75.0,55.8,28.5,31.3,40.0,55.5,33.6,44.5,"PB=5.81, 低估均值=5.48, 比值=1.06, 分位=12%",-0.0011194029850746245,-0.03461954561846381,,,,,,,,5.806262,5.4821670000000005,1.059118045838443,0.11862244897959184,低估价值,价值线内/历史低位,55.5,低估价值,,,26.77,,,,
sh.600395,盘江股份,B06煤炭开采和洗选业,B06煤炭开采和洗选业,PB,PB低估,5.25,78.1,78.1,0.0,86.9,37.8,55.4,40.0,47.7,"PB=1.08, 低估均值=1.33, 比值=0.81, 分位=11%",0.035502958579881616,0.14879649890590807,,,,,,,,1.078818,1.3326247272727274,0.8095437356980809,0.10811913504691963,低估价值,价值线内/历史低位,55.4,低估价值,,,5.25,,,,
sh.601615,明阳智能,C34通用设备制造业,C34通用设备制造业,VALUE,基本价值线,11.97,75.0,38.9,15.0,64.1,69.4,55.4,43.4,49.4,"价值线=12.24, 现价/价值=0.98, 扣非EPS=0.08, akshare东方财富扣非净利润同比=-12.7%, 市值=262.5亿",0.08032490974729245,0.1587608906098743,262.4513984316,12.239413023772055,0.9779880764503341,0.08,0.08,1.0,年报扣非EPS,,,,,低估价值,价值线内/历史低位,55.4,低估价值,,,11.97,,,,
sh.601611,中国核建,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,9.13,77.1,77.1,9.2,52.4,53.8,55.4,34.4,44.9,"PB=1.27, 低估均值=1.59, 比值=0.80, 分位=14%",-0.026652452025586304,0.007726269315673218,,,,,,,,1.274731,1.5924963333333335,0.8004608697162882,0.13624220837043632,低估价值,价值线内/历史低位,55.4,低估价值,,,9.13,,,,
sz.300482,万孚生物,C27医药制造业,医药医疗,PE,PE低估,22.33,75.0,62.8,12.2,51.4,60.1,55.4,36.2,45.8,"PE=27.21, 低估均值=32.31, 比值=0.84, 分位=30%",-0.08258011503697626,0.027611596870685595,,,,,,,,27.213857,32.31144925,0.8422357285629953,0.3043655650754794,低估价值,价值线内/历史低位,55.4,低估价值,,,22.33,,,,
sh.601069,西部黄金,B09有色金属矿采选业,资源金属,PB,PB低估,21.91,75.0,62.9,5.7,64.7,62.0,55.3,38.3,46.8,"PB=4.14, 低估均值=4.87, 比值=0.85, 分位=29%",0.0976953907815632,0.15681098204857435,,,,,,,,4.142842,4.8675345000000005,0.8511171312704614,0.2913096695226438,低估价值,价值线内/历史低位,55.3,低估价值,,,21.91,,,,
sh.601512,中新集团,K70房地产业,K70房地产业,PB,PB低估,8.54,75.0,57.9,6.4,89.3,35.4,55.3,43.2,49.3,"PB=0.86, 低估均值=0.93, 比值=0.92, 分位=27%",0.0962772785622592,0.15094339622641506,,,,,,,,0.862424,0.9335914999999999,0.923770192852013,0.2698986975397974,低估价值,价值线内/历史低位,55.3,低估价值,,,8.54,,,,
sh.601800,中国交建,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,9.03,75.0,74.3,15.5,33.2,68.9,55.3,32.7,44.0,"PB=0.50, 低估均值=0.58, 比值=0.87, 分位=9%",-0.020607375271149864,0.019187358916478603,,,,,,,,0.50481,0.5807105,0.869297179920115,0.08690330477356181,低估价值,价值线内/历史低位,55.3,低估价值,,,9.03,,,,
sz.000751,锌业股份,C32有色金属冶炼和压延加工业,资源金属,PB,PB低估,3.69,75.0,46.5,0.0,92.3,48.5,55.3,43.3,49.3,"PB=1.65, 低估均值=1.70, 比值=0.97, 分位=38%",0.10810810810810811,0.2019543973941369,,,,,,,,1.648763,1.6968644000000002,0.9716527731974339,0.3843329253365973,低估价值,价值线内/历史低位,55.3,低估价值,,,3.69,,,,
sz.001289,龙源电力,D44电力、热力生产和供应业,D44电力、热力生产和供应业,PB,PB低估,16.61,75.0,63.9,28.0,33.6,36.1,55.2,33.5,44.4,"PB=1.86, 低估均值=1.94, 比值=0.96, 分位=13%",0.01280487804878061,0.00060240963855418,,,,,,,,1.85574,1.9411297500000002,0.9560102821565636,0.13272311212814644,低估价值,价值线内/历史低位,55.2,低估价值,,,16.61,,,,
sz.002250,联化科技,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,11.95,75.0,53.4,4.6,51.0,77.0,55.2,35.2,45.2,"PB=1.66, 低估均值=1.77, 比值=0.94, 分位=33%",0.07657657657657646,-0.15127840909090917,,,,,,,,1.656498,1.770928375,0.9353839620984107,0.32558139534883723,低估价值,价值线内/历史低位,55.2,低估价值,,,11.95,,,,
sz.300737,科顺股份,C30非金属矿物制品业,资源金属,PB,PB低估,5.13,82.7,82.7,0.0,55.6,42.0,55.2,29.9,42.6,"PB=1.24, 低估均值=1.77, 比值=0.70, 分位=19%",-0.030245746691871522,0.07322175732217562,,,,,,,,1.241728,1.7743672857142858,0.6998145254352637,0.18600867678958785,低估价值,价值线内/历史低位,55.2,低估价值,,,5.13,,,,
sh.603223,恒通股份,D45燃气生产和供应业,D45燃气生产和供应业,PB,PB低估,9.45,75.0,61.2,33.3,21.1,34.2,55.1,31.2,43.2,"PB=1.75, 低估均值=1.77, 比值=0.99, 分位=13%",-0.052156469408224826,-0.16223404255319152,,,,,,,,1.749387,1.7666454285714284,0.9902309607279917,0.12892696858425132,低估价值,价值线内/历史低位,55.1,低估价值,,,9.45,,,,
sz.002839,张家港行,J66货币金融服务,金融,PE,PE低估,4.49,78.1,78.1,16.7,27.8,51.9,55.1,28.9,42.0,"PE=5.70, 低估均值=7.80, 比值=0.73, 分位=22%",0.0022321428571427937,-0.006637168141592764,,,,,,,,5.695656,7.798274142857143,0.7303739129531572,0.21674641148325358,低估价值,价值线内/历史低位,55.1,低估价值,,,4.49,,,,
sz.300890,翔丰华,C30非金属矿物制品业,资源金属,PB,PB低估,31.99,75.0,68.8,0.3,81.8,55.5,55.1,40.8,48.0,"PB=1.88, 低估均值=2.20, 比值=0.85, 分位=19%",0.020414673046251997,0.058220310949387954,,,,,,,,1.876846,2.1965882,0.8544368944529521,0.19317235636969193,低估价值,价值线内/历史低位,55.1,低估价值,,,31.99,,,,
sz.002092,中泰化学,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,4.95,75.0,69.6,0.0,82.8,54.2,55.0,40.9,47.9,"PB=0.59, 低估均值=0.70, 比值=0.84, 分位=20%",0.05995717344753748,0.04872881355932224,,,,,,,,0.593973,0.7036345,0.8441499102161704,0.19583843329253367,低估价值,价值线内/历史低位,55.0,低估价值,,,4.95,,,,
sh.603755,日辰股份,C14食品制造业,消费,PE,PE低估,26.88,75.0,66.0,30.1,34.3,26.8,54.9,33.3,44.1,"PE=37.67, 低估均值=39.30, 比值=0.96, 分位=10%",-0.0048130322102926115,0.02791586998087947,,,,,,,,37.673043,39.29859928571428,0.9586357703516115,0.09602194787379972,低估价值,价值线内/历史低位,54.9,低估价值,,,26.88,,,,
sz.300888,稳健医疗,C17纺织业,医药医疗,VALUE,基本价值线,42.35,0.9,0.9,74.9,30.2,62.5,0.0,0.0,0.0,"Q1价值线=34.02, 现价/价值=1.24, akshare东方财富扣非净利润同比=40.9%, 市值=247.8亿",0.05610972568578543,-0.14201782820097242,247.7508791023069,34.018681419126494,1.244904218309571,1.01,1.01,1.0,年报扣非EPS,,,,,财报后主线候选,价值线附近/业绩强,54.9,财报后主线候选,,,42.35,,,,0.40900102313599
sh.600674,川投能源,D44电力、热力生产和供应业,D44电力、热力生产和供应业,PB,PB低估,14.65,75.0,53.9,29.0,0.8,62.5,54.8,26.5,40.6,"PB=1.68, 低估均值=1.73, 比值=0.97, 分位=27%",-0.05848329048843193,-0.10616229408175715,,,,,,,,1.675346,1.727516909090909,0.9698000587916887,0.2713178294573643,低估价值,价值线内/历史低位,54.8,低估价值,,,14.65,,,,
sh.601678,滨化股份,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,4.23,80.7,80.7,0.9,51.6,49.1,54.7,29.9,42.3,"PB=0.76, 低估均值=1.01, 比值=0.75, 分位=15%",-0.036446469248291424,-0.002358490566037652,,,,,,,,0.761674,1.0134474545454546,0.7515673324589102,0.14647082823337412,低估价值,价值线内/历史低位,54.7,低估价值,,,4.23,,,,
sz.002966,苏州银行,J66货币金融服务,金融,PE,PE低估,8.05,75.0,49.5,21.4,22.0,59.0,54.7,29.9,42.3,"PE=6.86, 低估均值=7.35, 比值=0.93, 分位=39%",-0.06720741599072999,-0.06936416184971095,,,,,,,,6.855193,7.353455285714285,0.9322410667700298,0.3915989159891599,低估价值,价值线内/历史低位,54.7,低估价值,,,8.05,,,,
sh.600502,安徽建工,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,4.63,82.4,82.4,11.0,25.2,40.3,54.6,24.0,39.3,"PB=0.73, 低估均值=0.90, 比值=0.80, 分位=4%",-0.04338842975206614,-0.02320675105485237,,,,,,,,0.726446,0.9048301111111113,0.8028534761160196,0.039575683394532844,低估价值,价值线内/历史低位,54.6,低估价值,,,4.63,,,,
sh.603105,芯能科技,D44电力、热力生产和供应业,半导体/电子,PB,PB低估,9.3,75.0,61.0,8.9,68.6,42.4,54.6,38.1,46.4,"PB=2.27, 低估均值=2.36, 比值=0.96, 分位=17%",0.09799291617473438,0.13414634146341475,,,,,,,,2.26684,2.364210125,0.9588149445895805,0.17443868739205526,低估价值,价值线内/历史低位,54.6,低估价值,,,9.3,,,,
