bucket_set,sort,ptv_min,ptv_max,ret20_min,ret20_max,ret60_min,ret60_max,vol_min,vol_max,score_min,liq_min,sample,count,train_ret_count,train_mean_return,train_median_return,train_win_rate,min_return,max_return,train_names,codes,validate_ret_count,validate_mean_return,validate_median_return,validate_win_rate,validate_names,overfit_gap,joint_score
all,hybrid,,,-0.2,0.2,0.2,1.5,,,70.0,60.0,train,8,7,0.5181700595787112,0.0430586488492947,0.5714285714285714,-0.3563814849380875,3.402231391399943,艾力斯、宁德时代、胜宏科技、锦浪科技、冰川网络、南微医学、伊之密、成都先导,"sh.688578,sz.300750,sz.300476,sz.300763,sz.300533,sh.688029,sz.300415,sh.688222",20,0.2937689069325783,0.2970150585691812,0.7,佰维存储、芯碁微装、华丰科技、光库科技、欧陆通、震裕科技、伟测科技、德科立,0.22440115264613292,0.3120143636420291
all,value,,,-0.2,0.2,0.2,1.5,,,70.0,60.0,train,8,7,0.5181700595787113,0.0430586488492947,0.5714285714285714,-0.3563814849380875,3.402231391399943,成都先导、胜宏科技、伊之密、锦浪科技、宁德时代、南微医学、艾力斯、冰川网络,"sh.688222,sz.300476,sz.300415,sz.300763,sz.300750,sh.688029,sh.688578,sz.300533",20,0.2937689069325783,0.2970150585691812,0.7,欧科亿、华锐精密、佰维存储、新锐股份、新宙邦、聚和材料、震裕科技、伟测科技,0.22440115264613303,0.31201436364202906
right_momentum,value,,,,,0.0,0.8,0.8,,,,train,19,17,0.2075282242349802,-0.1320136398199342,0.47058823529411764,-0.3933674226045848,3.402231391399943,芯动联科、胜宏科技、伊之密、同飞股份、特锐德、锦浪科技、稳健医疗、世华科技,"sh.688582,sz.300476,sz.300415,sz.300990,sz.300001,sz.300763,sz.300888,sh.688093",20,0.3022102117846849,0.17445538212308825,0.9,锐科激光、麦捷科技、凌云光、宇瞳光学、普冉股份、路维光电、明阳电路、聚飞光电,0.0,0.3116441972118334
all,momentum,,,-0.2,0.2,0.0,0.8,0.8,,70.0,,train,20,18,0.2031800400078354,-0.0490741807190402,0.5,-0.3933674226045848,3.402231391399943,胜宏科技、冰川网络、成都先导、新强联、南微医学、稳健医疗、锦浪科技、三生国健,"sz.300476,sz.300533,sh.688222,sz.300850,sh.688029,sz.300888,sz.300763,sh.688336",12,0.29175197432851435,0.2121095466071603,0.75,欧陆通、芯碁微装、华丰科技、德科立、光库科技、龙磁科技、明阳电路、聚飞光电,0.0,0.31027945055891404
right_momentum,momentum,,,,,0.0,0.8,,,70.0,,train,17,15,0.19266590380135776,-0.1576221468512237,0.4,-0.3933674226045848,3.402231391399943,胜宏科技、同飞股份、冰川网络、万辰集团、世华科技、蓝思科技、乐鑫科技、扬杰科技,"sz.300476,sz.300990,sz.300533,sz.300972,sh.688093,sz.300433,sh.688018,sz.300373",20,0.30423203616013955,0.2069586770786199,0.9,鼎通科技、胜蓝股份、菲沃泰、长川科技、鼎龙股份、欧陆通、瑞可达、三环集团,0.0,0.30957755989802027
all,momentum,,,0.0,0.35,,,0.8,,70.0,,train,20,17,0.07159340857272156,-0.0760822037603848,0.47058823529411764,-0.3933674226045848,0.9118628978410864,同飞股份、冰川网络、阳光电源、成都先导、微导纳米、新强联、世华科技、运达股份,"sz.300990,sz.300533,sz.300274,sh.688222,sh.688147,sz.300850,sh.688093,sz.300772",20,0.27961624640363536,0.1917735870231749,0.85,莱特光电、佰维存储、南亚新材、欧陆通、芯碁微装、广钢气体、华丰科技、中富电路,0.0,0.3089555759624202
all,hybrid,,,0.0,0.35,0.2,1.5,0.8,,70.0,60.0,train,15,12,0.12727527184264809,-0.016511777455545048,0.5,-0.3563814849380875,0.9118628978410864,阳光电源、艾力斯、宁德时代、锦浪科技、冰川网络、扬杰科技、同飞股份、兴齐眼药,"sz.300274,sh.688578,sz.300750,sz.300763,sz.300533,sz.300373,sz.300990,sz.300573",20,0.26634780430019533,0.1917735870231749,0.8,莱特光电、佰维存储、南亚新材、芯碁微装、广钢气体、华丰科技、光库科技、欧陆通,0.0,0.30868836164253033
all,hybrid,,,0.0,0.35,0.2,1.5,0.8,,70.0,,train,19,16,0.09055446433925919,-0.016511777455545048,0.5,-0.3933674226045848,0.9118628978410864,阳光电源、艾力斯、宁德时代、锦浪科技、冰川网络、扬杰科技、世华科技、同飞股份,"sz.300274,sh.688578,sz.300750,sz.300763,sz.300533,sz.300373,sh.688093,sz.300990",20,0.26634780430019533,0.1917735870231749,0.8,莱特光电、佰维存储、南亚新材、芯碁微装、广钢气体、华丰科技、光库科技、欧陆通,0.0,0.30868836164253033
right_momentum,momentum,,,,,0.0,0.8,0.8,,70.0,60.0,train,14,12,0.3095992642742554,0.01772295000282391,0.5,-0.3563814849380875,3.402231391399943,胜宏科技、同飞股份、冰川网络、万辰集团、蓝思科技、乐鑫科技、扬杰科技、南微医学,"sz.300476,sz.300990,sz.300533,sz.300972,sz.300433,sh.688018,sz.300373,sh.688029",20,0.24853997342830564,0.2016367237384425,0.85,鼎通科技、胜蓝股份、菲沃泰、鼎龙股份、欧陆通、瑞可达、三环集团、德邦科技,0.06105929084594974,0.30839772050804865
all,value,,,-0.2,0.2,0.2,1.5,0.8,,,60.0,train,14,13,0.3189618832501806,0.0472696673168642,0.6153846153846154,-0.3563814849380875,3.402231391399943,成都先导、英科医疗、铁建重工、胜宏科技、伊之密、锦浪科技、宁德时代、南微医学,"sh.688222,sz.300677,sh.688425,sz.300476,sz.300415,sz.300763,sz.300750,sh.688029",12,0.24402096593852915,0.2121095466071603,0.75,佰维存储、宇瞳光学、明阳电路、聚飞光电、铂科新材、华丰科技、芯碁微装、光库科技,0.07494091731165145,0.3083224987695187
all,momentum,,,-0.2,0.2,0.2,1.5,0.8,,,60.0,train,14,13,0.3189618832501806,0.0472696673168642,0.6153846153846154,-0.3563814849380875,3.402231391399943,胜宏科技、冰川网络、成都先导、英科医疗、铁建重工、南微医学、安科生物、星源材质,"sz.300476,sz.300533,sh.688222,sz.300677,sh.688425,sh.688029,sz.300009,sz.300568",12,0.24402096593852915,0.2121095466071603,0.75,佰维存储、欧陆通、芯碁微装、华丰科技、德科立、光库科技、龙磁科技、明阳电路,0.07494091731165145,0.3083224987695187
all,hybrid,,,-0.2,0.2,0.2,1.5,0.8,,,60.0,train,14,13,0.3189618832501805,0.0472696673168642,0.6153846153846154,-0.3563814849380875,3.402231391399943,艾力斯、宁德时代、胜宏科技、锦浪科技、冰川网络、南微医学、伊之密、成都先导,"sh.688578,sz.300750,sz.300476,sz.300763,sz.300533,sh.688029,sz.300415,sh.688222",12,0.24402096593852915,0.2121095466071603,0.75,佰维存储、芯碁微装、华丰科技、光库科技、欧陆通、德科立、龙磁科技、聚飞光电,0.07494091731165134,0.3083224987695187
right_momentum,value,,,,,0.0,0.8,0.8,,70.0,60.0,train,14,12,0.30959926427425527,0.01772295000282391,0.5,-0.3563814849380875,3.402231391399943,芯动联科、胜宏科技、伊之密、同飞股份、锦浪科技、宁德时代、南微医学、蓝思科技,"sh.688582,sz.300476,sz.300415,sz.300990,sz.300763,sz.300750,sh.688029,sz.300433",20,0.24737048684286295,0.17348789288947214,0.9,锐科激光、凌云光、宇瞳光学、普冉股份、路维光电、明阳电路、聚飞光电、上海新阳,0.062228777431392324,0.3082757695030848
right_momentum,value,,,,,0.2,1.5,0.8,,,60.0,train,12,10,0.4246025666310608,0.18406934766691815,0.6,-0.3563814849380875,3.402231391399943,胜宏科技、伊之密、同飞股份、锦浪科技、宁德时代、南微医学、蓝思科技、扬杰科技,"sz.300476,sz.300415,sz.300990,sz.300763,sz.300750,sh.688029,sz.300433,sz.300373",20,0.22387486768105253,0.149018678770033,0.9,佰维存储、锐科激光、南亚新材、凌云光、宇瞳光学、普冉股份、路维光电、明阳电路,0.20072769895000825,0.3081121206884131
right_momentum,value,,,,,0.2,1.5,0.8,,70.0,60.0,train,12,10,0.4246025666310608,0.18406934766691815,0.6,-0.3563814849380875,3.402231391399943,胜宏科技、伊之密、同飞股份、锦浪科技、宁德时代、南微医学、蓝思科技、扬杰科技,"sz.300476,sz.300415,sz.300990,sz.300763,sz.300750,sh.688029,sz.300433,sz.300373",20,0.22387486768105253,0.149018678770033,0.9,佰维存储、锐科激光、南亚新材、凌云光、宇瞳光学、普冉股份、路维光电、明阳电路,0.20072769895000825,0.3081121206884131
all,value,,,0.0,0.35,0.2,1.5,,,70.0,60.0,train,15,12,0.12727527184264806,-0.016511777455545048,0.5,-0.3563814849380875,0.9118628978410864,成都先导、运达股份、微导纳米、中科电气、阳光电源、伊之密、同飞股份、锦浪科技,"sh.688222,sz.300772,sh.688147,sz.300035,sz.300274,sz.300415,sz.300990,sz.300763",20,0.2735750067280799,0.1793199733628394,0.8,欧科亿、香农芯创、华锐精密、佰维存储、新锐股份、新宙邦、聚和材料、震裕科技,0.0,0.30810447907720606
all,value,,,0.0,0.35,0.2,1.5,,,70.0,,train,19,16,0.0905544643392592,-0.016511777455545048,0.5,-0.3933674226045848,0.9118628978410864,成都先导、运达股份、微导纳米、新强联、中科电气、阳光电源、伊之密、同飞股份,"sh.688222,sz.300772,sh.688147,sz.300850,sz.300035,sz.300274,sz.300415,sz.300990",20,0.2735750067280799,0.1793199733628394,0.8,欧科亿、香农芯创、华锐精密、佰维存储、新锐股份、新宙邦、聚和材料、震裕科技,0.0,0.30810447907720606
all,hybrid,,,0.0,0.35,0.2,1.5,,,70.0,60.0,train,15,12,0.12727527184264809,-0.016511777455545048,0.5,-0.3563814849380875,0.9118628978410864,阳光电源、艾力斯、宁德时代、锦浪科技、冰川网络、扬杰科技、同飞股份、兴齐眼药,"sz.300274,sh.688578,sz.300750,sz.300763,sz.300533,sz.300373,sz.300990,sz.300573",20,0.280320710820729,0.22959638232925716,0.7,香农芯创、莱特光电、佰维存储、南亚新材、芯碁微装、广钢气体、华丰科技、光库科技,0.0,0.30803457775123766
all,hybrid,,,0.0,0.35,0.2,1.5,,,70.0,,train,19,16,0.09055446433925919,-0.016511777455545048,0.5,-0.3933674226045848,0.9118628978410864,阳光电源、艾力斯、宁德时代、锦浪科技、冰川网络、扬杰科技、世华科技、同飞股份,"sz.300274,sh.688578,sz.300750,sz.300763,sz.300533,sz.300373,sh.688093,sz.300990",20,0.280320710820729,0.22959638232925716,0.7,香农芯创、莱特光电、佰维存储、南亚新材、芯碁微装、广钢气体、华丰科技、光库科技,0.0,0.30803457775123766
all,value,,,0.0,0.35,0.2,1.5,0.8,,,,train,20,17,0.11294952413226614,0.0364535063330244,0.5294117647058824,-0.3933674226045848,0.9118628978410864,成都先导、运达股份、微导纳米、新强联、中科电气、阳光电源、伊之密、同飞股份,"sh.688222,sz.300772,sh.688147,sz.300850,sz.300035,sz.300274,sz.300415,sz.300990",20,0.2578693212047373,0.14984477343643848,0.8,佰维存储、锐科激光、南亚新材、宇瞳光学、路维光电、明阳电路、聚飞光电、上海新阳,0.0,0.30612465820130963
all,momentum,,,,,0.2,1.5,0.8,,70.0,60.0,train,20,17,0.658795395577986,0.167459539825582,0.5882352941176471,-0.3563814849380875,5.046035995587445,仕佳光子、捷佳伟创、胜宏科技、仕佳光子、同飞股份、冰川网络、万辰集团、阳光电源,"sh.688313,sz.300724,sz.300476,sh.688313,sz.300990,sz.300533,sz.300972,sz.300274",20,0.301620347336475,0.19858102598772182,0.8,莱特光电、朗科科技、天承科技、长盈通、仕佳光子、联瑞新材、佰维存储、南亚新材,0.35717504824151103,0.30557858121407205
all,value,,,,,0.0,0.8,0.8,,70.0,,train,20,18,0.710891806204428,0.21453182812845545,0.7777777777777778,-0.3776825353147141,5.046035995587445,长芯博创、仕佳光子、锦浪科技、新强联、中科电气、成都先导、伟测科技、时代电气,"sz.300548,sh.688313,sz.300763,sz.300850,sz.300035,sh.688222,sh.688372,sh.688187",20,0.24737048684286295,0.17348789288947214,0.9,锐科激光、凌云光、宇瞳光学、普冉股份、路维光电、明阳电路、聚飞光电、上海新阳,0.4635213193615651,0.3053809977101814
right_momentum,value,,,0.0,0.35,0.0,0.8,0.8,,,,train,14,12,-0.038862067095643264,-0.1987064909134525,0.3333333333333333,-0.3933674226045848,0.5403323875152006,芯动联科、伊之密、同飞股份、特锐德、锦浪科技、稳健医疗、世华科技、宁德时代,"sh.688582,sz.300415,sz.300990,sz.300001,sz.300763,sz.300888,sh.688093,sz.300750",20,0.32867054044661626,0.2054237829209283,0.9,锐科激光、麦捷科技、宇瞳光学、路维光电、明阳电路、聚飞光电、上海新阳、电连技术,0.0,0.3049179945828632
all,value,,,,,0.2,1.5,0.8,,,60.0,train,20,17,0.7864668128879557,0.4119371018372113,0.7647058823529411,-0.220486111111111,5.046035995587445,仕佳光子、仕佳光子、成都先导、伟测科技、捷佳伟创、运达股份、微导纳米、英科医疗,"sh.688313,sh.688313,sh.688222,sh.688372,sz.300724,sz.300772,sh.688147,sz.300677",20,0.22387486768105253,0.149018678770033,0.9,佰维存储、锐科激光、南亚新材、凌云光、宇瞳光学、普冉股份、路维光电、明阳电路,0.5625919452069033,0.30448323511071695
right_momentum,value,,,,,0.2,1.5,,,,,train,14,12,0.3057725170304884,0.01772295000282391,0.5,-0.3933674226045848,3.402231391399943,胜宏科技、伊之密、同飞股份、锦浪科技、稳健医疗、世华科技、宁德时代、南微医学,"sz.300476,sz.300415,sz.300990,sz.300763,sz.300888,sh.688093,sz.300750,sh.688029",20,0.2637320558584845,0.17977733546326563,0.8,佰维存储、新锐股份、新宙邦、长川科技、达瑞电子、聚和材料、震裕科技、锐科激光,0.042040461172003885,0.303602926740909
right_momentum,value,,,,,0.2,1.5,,,70.0,,train,14,12,0.3057725170304884,0.01772295000282391,0.5,-0.3933674226045848,3.402231391399943,胜宏科技、伊之密、同飞股份、锦浪科技、稳健医疗、世华科技、宁德时代、南微医学,"sz.300476,sz.300415,sz.300990,sz.300763,sz.300888,sh.688093,sz.300750,sh.688029",20,0.2637320558584845,0.17977733546326563,0.8,佰维存储、新锐股份、新宙邦、长川科技、达瑞电子、聚和材料、震裕科技、锐科激光,0.042040461172003885,0.303602926740909
all,momentum,,,,,0.2,1.5,0.8,,70.0,,train,20,18,0.5967872264703513,0.10525909433743835,0.5555555555555556,-0.3563814849380875,5.046035995587445,仕佳光子、捷佳伟创、胜宏科技、仕佳光子、同飞股份、冰川网络、万辰集团、阳光电源,"sh.688313,sz.300724,sz.300476,sh.688313,sz.300990,sz.300533,sz.300972,sz.300274",20,0.301620347336475,0.19858102598772182,0.8,莱特光电、朗科科技、天承科技、长盈通、仕佳光子、联瑞新材、佰维存储、南亚新材,0.2951668791338763,0.3022817659007866
all,momentum,,,0.0,0.35,,,0.8,,70.0,60.0,train,20,16,0.038005337582282056,-0.09948970001103345,0.4375,-0.3776825353147141,0.9118628978410864,同飞股份、冰川网络、阳光电源、成都先导、微导纳米、运达股份、中科电气、扬杰科技,"sz.300990,sz.300533,sz.300274,sh.688222,sh.688147,sz.300772,sz.300035,sz.300373",20,0.27961624640363536,0.1917735870231749,0.85,莱特光电、佰维存储、南亚新材、欧陆通、芯碁微装、广钢气体、华丰科技、中富电路,0.0,0.3021356279954111
all,value,,,-0.2,0.2,0.0,0.8,,,,,train,20,19,0.10318815971892292,0.0768242847089866,0.6842105263157895,-0.3776825353147141,0.9289514412693652,锦浪科技、新强联、中科电气、碧水源、成都先导、中国通号、时代电气、时代电气,"sz.300763,sz.300850,sz.300035,sz.300070,sh.688222,sh.688009,sh.688187,sh.688187",20,0.2666294333753175,0.12459587125867795,0.65,华锐精密、当升科技、中伟新材、新锐股份、亿联网络、睿创微纳、新宙邦、聚和材料,0.0,0.30191396483395755
all,momentum,,,,,0.2,1.5,0.8,,,60.0,train,20,18,0.6047930836095722,0.10525909433743835,0.5555555555555556,-0.3563814849380875,5.046035995587445,仕佳光子、捷佳伟创、胜宏科技、仕佳光子、同飞股份、冰川网络、万辰集团、阳光电源,"sh.688313,sz.300724,sz.300476,sh.688313,sz.300990,sz.300533,sz.300972,sz.300274",20,0.301620347336475,0.19858102598772182,0.8,莱特光电、朗科科技、天承科技、长盈通、仕佳光子、联瑞新材、佰维存储、南亚新材,0.30317273627309715,0.30108088732990346
all,value,,,0.0,0.35,0.0,0.8,0.8,,70.0,60.0,train,20,16,0.3223739417046068,-0.0211084626892655,0.5,-0.3776825353147141,4.188522004581535,长芯博创、新强联、成都先导、时代电气、运达股份、微导纳米、中科电气、阳光电源,"sz.300548,sz.300850,sh.688222,sh.688187,sz.300772,sh.688147,sz.300035,sz.300274",20,0.26214418106528553,0.1759485829945274,0.85,锐科激光、宇瞳光学、路维光电、明阳电路、聚飞光电、上海新阳、电连技术、华虹公司,0.060229760639321284,0.3010368756221937
right_momentum,value,,,0.0,0.35,0.2,1.5,0.8,,,60.0,train,8,6,0.058226652771220556,0.01772295000282391,0.5,-0.3563814849380875,0.5046972105795635,伊之密、同飞股份、锦浪科技、宁德时代、南微医学、扬杰科技、艾力斯、冰川网络,"sz.300415,sz.300990,sz.300763,sz.300750,sh.688029,sz.300373,sh.688578,sz.300533",20,0.2578693212047373,0.14984477343643848,0.8,佰维存储、锐科激光、南亚新材、宇瞳光学、路维光电、明阳电路、聚飞光电、上海新阳,0.0,0.30037389828119127
right_momentum,value,,,0.0,0.35,0.2,1.5,0.8,,70.0,60.0,train,8,6,0.058226652771220556,0.01772295000282391,0.5,-0.3563814849380875,0.5046972105795635,伊之密、同飞股份、锦浪科技、宁德时代、南微医学、扬杰科技、艾力斯、冰川网络,"sz.300415,sz.300990,sz.300763,sz.300750,sh.688029,sz.300373,sh.688578,sz.300533",20,0.2578693212047373,0.14984477343643848,0.8,佰维存储、锐科激光、南亚新材、宇瞳光学、路维光电、明阳电路、聚飞光电、上海新阳,0.0,0.30037389828119127
all,hybrid,,,0.0,0.35,0.0,0.8,0.8,,,60.0,train,20,16,0.30454310060365203,-0.044515958939914155,0.5,-0.3776825353147141,4.188522004581535,阳光电源、艾力斯、宁德时代、恒玄科技、锦浪科技、冰川网络、扬杰科技、长芯博创,"sz.300274,sh.688578,sz.300750,sh.688608,sz.300763,sz.300533,sz.300373,sz.300548",20,0.262480690089797,0.1759485829945274,0.85,芯碁微装、广钢气体、华丰科技、光库科技、欧陆通、德科立、路维光电、中富电路,0.04206241051385501,0.3003686318619954
